Full Design,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
110010001010000100000110011010100101,7.9855102729282965,7.045580886517908,1.3877787807814457E-16,1.0
111000001010010101000111011010001111,7.958818824766071,7.214357808114694,1.3877787807814457E-16,1.0
111000001010000101001111011010001111,7.958818824766071,7.214357808114694,1.3877787807814457E-16,1.0
111010001010000101001111011010001111,7.961563287521822,7.213836388889247,1.3877787807814457E-16,1.0
111001001010000101001111001010101111,7.949502601498374,7.2737827881134605,1.3877787807814457E-16,1.0
111000001010010001011111001010101111,7.938749131806611,7.330855415773185,1.3877787807814457E-16,1.0
111001001010000101001111011010001111,7.949847499572858,7.268337741709122,1.3877787807814457E-16,1.0
111001001010010001011111001010101111,7.928839878591473,7.372860305308934,1.3877787807814457E-16,1.0
111001001010000101001111001010101111,7.949502601498374,7.2737827881134605,1.3877787807814457E-16,1.0
111000001010000101001111011010001111,7.958818824766071,7.214357808114694,1.3877787807814457E-16,1.0
111001001010000101001111011010001111,7.949847499572858,7.268337741709122,1.3877787807814457E-16,1.0
111000001010000101000111011010001111,7.967790149959286,7.150769542904166,1.3877787807814457E-16,1.0
111000001010000101001111011010001111,7.958818824766071,7.214357808114694,1.3877787807814457E-16,1.0
101001001010000101000111011010001111,7.953114075253781,7.255474372973828,1.3877787807814457E-16,1.0
111010001010000101001111011010001111,7.961563287521822,7.213836388889247,1.3877787807814457E-16,1.0
111001001010010001011111001010101111,7.928839878591473,7.372860305308934,1.3877787807814457E-16,1.0
111000001010000101001111011010101111,7.961563287521822,7.213836388889247,1.3877787807814457E-16,1.0
110011001010000100000110011010100111,7.979115629917709,7.09289013635617,1.3877787807814457E-16,1.0
111001001010010001011111001010101111,7.928839878591473,7.372860305308934,1.3877787807814457E-16,1.0
110010001000000100000110011010100111,7.99416085905465,6.978607500915293,1.3877787807814457E-16,1.0
111001001010000101001111011010001111,7.949847499572858,7.268337741709122,1.3877787807814457E-16,1.0
111001001010000001011111001010101111,7.938749131806611,7.330855415773185,1.3877787807814457E-16,1.0
110010001010000100000111011010001111,7.984547658723558,7.090803323073747,1.3877787807814457E-16,1.0
111000001010000101001111001010101111,7.958548499248233,7.220247854204744,1.3877787807814457E-16,1.0
110010001010000100000110011010100111,7.98663824448618,7.020022298534652,1.3877787807814457E-16,1.0
111001001010000101001111011010001111,7.949847499572858,7.268337741709122,1.3877787807814457E-16,1.0
111000001010000101000110011010100111,7.984547658723558,7.090803323073747,1.3877787807814457E-16,1.0
111001001010010001011111001010101111,7.928839878591473,7.372860305308934,1.3877787807814457E-16,1.0
111000001010010001011111001010101111,7.938749131806611,7.330855415773185,1.3877787807814457E-16,1.0
111000001010000101001111011010101111,7.961563287521822,7.213836388889247,1.3877787807814457E-16,1.0
111011001010010001011111001010101111,7.935079700506637,7.3561712622388535,1.3877787807814457E-16,1.0
111000001010000101001111011010001111,7.958818824766071,7.214357808114694,1.3877787807814457E-16,1.0
111000001010000101001111011010001111,7.958818824766071,7.214357808114694,1.3877787807814457E-16,1.0
110010001000000100000110011010100111,7.99416085905465,6.978607500915293,1.3877787807814457E-16,1.0
111000001110000101001111001010101111,7.9579200581567155,7.250759751115756,1.3877787807814457E-16,1.0
111011001010010001011111001010101111,7.935079700506637,7.3561712622388535,1.3877787807814457E-16,1.0
