Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
001111101010101111010011001100011011,0,7.956954954133894,7.59964453286305,1.3877787807814457E-16,1.0
111000001010000101001111011010001111,9160,7.958818824766071,7.214357808114694,1.3877787807814457E-16,1.0
110011001010000100000110011010100111,9416,7.979115629917709,7.09289013635617,1.3877787807814457E-16,1.0
111000001010000101000110011010000111,7660,7.985052140721623,7.074756923859665,1.3877787807814457E-16,1.0
111011101010010101000111001010101111,1212,7.94797373975312,7.3084607220926046,1.3877787807814457E-16,1.0
111000001010000101000111011010001111,9500,7.967790149959286,7.150769542904166,1.3877787807814457E-16,1.0
111000001010000101000111001010101111,3744,7.967594396998092,7.157183797827933,1.3877787807814457E-16,1.0
111000101010010101000111001010101101,972,7.945911444863482,7.3181705837794535,1.3877787807814457E-16,1.0
111000001010010001010111001010101111,6142,7.948658385021749,7.281984776617053,1.3877787807814457E-16,1.0
111000001010010101001111011010101111,6398,7.953349055502608,7.263648177281401,1.3877787807814457E-16,1.0
111001101001100011011110000001100111,0,7.951640803024567,7.395692107571775,1.3877787807814457E-16,1.0
101000001010000101001111011010001111,3698,7.953114075253781,7.255474372973828,1.3877787807814457E-16,1.0
111001001010000101001111011010001111,8144,7.949847499572858,7.268337741709122,1.3877787807814457E-16,1.0
111000001010010001011111001010101111,2948,7.938749131806611,7.330855415773185,1.3877787807814457E-16,1.0
111000001010000101001111001010101111,7408,7.958548499248233,7.220247854204744,1.3877787807814457E-16,1.0
110010001010000100000110011010000111,5160,7.985732800345715,7.084493240751163,1.3877787807814457E-16,1.0
111010001010000101001111011010001111,9452,7.961563287521822,7.213836388889247,1.3877787807814457E-16,1.0
111000001010000101000110011010100111,8048,7.984547658723558,7.090803323073747,1.3877787807814457E-16,1.0
111000001010010001011111001010101111,5454,7.938749131806611,7.330855415773185,1.3877787807814457E-16,1.0
111011001010010001011111001010101111,9702,7.935079700506637,7.3561712622388535,1.3877787807814457E-16,1.0
111001100011111101000111011100101110,312,7.929561195839589,7.4690269034523435,1.3877787807814457E-16,1.0
110011101110100000010110011010100101,512,7.956639957202038,7.323972914976358,1.3877787807814457E-16,1.0
111001001010000101001101011010001111,5246,7.942747755704577,7.310505573099217,1.3877787807814457E-16,1.0
111000001010000101001111011010101111,3324,7.961563287521822,7.213836388889247,1.3877787807814457E-16,1.0
010010000000111110010100111100110010,0,7.958312272684115,7.410519713061158,1.3877787807814457E-16,1.0
111000001000000101000111001010101111,1960,7.976640294747952,7.121246242179965,1.3877787807814457E-16,1.0
111100001010000001000111001010101111,2962,7.964465510177179,7.188133465373899,1.3877787807814457E-16,1.0
110010001010000110000110011010100111,5690,7.985798839113684,7.060171078397043,1.3877787807814457E-16,1.0
110011001010000100000110011010100111,3368,7.979115629917709,7.09289013635617,1.3877787807814457E-16,1.0
111000001010000101001111011010011111,9968,7.958301042257987,7.2415200604531655,1.3877787807814457E-16,1.0
111001001010010001010111001010101111,4444,7.938749131806611,7.330855415773185,1.3877787807814457E-16,1.0
111001101010011101000111001010101111,708,7.93778189845997,7.361943200925122,1.3877787807814457E-16,1.0
111000001010010001011111001010101111,3288,7.938749131806611,7.330855415773185,1.3877787807814457E-16,1.0
110011001010000100000110011010100111,6358,7.979115629917709,7.09289013635617,1.3877787807814457E-16,1.0
111001001010000101000111011010001111,4160,7.958818824766071,7.214357808114694,1.3877787807814457E-16,1.0
111000001010000101001111011010001111,8228,7.958818824766071,7.214357808114694,1.3877787807814457E-16,1.0
111000001010000101001111001010101111,9576,7.958548499248233,7.220247854204744,1.3877787807814457E-16,1.0
111001001010000101001111011010001111,2350,7.949847499572858,7.268337741709122,1.3877787807814457E-16,1.0
111000001010000101000111011010001111,8052,7.967790149959286,7.150769542904166,1.3877787807814457E-16,1.0
111000001010000001011111001010101111,5256,7.948658385021749,7.281984776617053,1.3877787807814457E-16,1.0
111101101010011101000111011100101111,242,7.9484742439124485,7.36005375303415,1.3877787807814457E-16,1.0
110010001010000100000110011010100111,2554,7.98663824448618,7.020022298534652,1.3877787807814457E-16,1.0
111010001010000001000111011011001111,9396,7.966919579887094,7.190005381465288,1.3877787807814457E-16,1.0
111101101010011101010110011100000111,234,7.955038813301817,7.371088798115475,1.3877787807814457E-16,1.0
111000001010000101001111011010101101,5310,7.956793292974704,7.251189739201051,1.3877787807814457E-16,1.0
111001001010000101001111011010001111,9534,7.949847499572858,7.268337741709122,1.3877787807814457E-16,1.0
110010001010000100000110011010100111,2232,7.98663824448618,7.020022298534652,1.3877787807814457E-16,1.0
111000001010000101000110011010000111,8872,7.985052140721623,7.074756923859665,1.3877787807814457E-16,1.0
111001101010011001001111011010101111,1342,7.928839878591473,7.396358693804435,1.3877787807814457E-16,1.0
111001001010010001011111001010101111,5640,7.928839878591473,7.372860305308934,1.3877787807814457E-16,1.0
111000001010000101000111001010101111,3804,7.967594396998092,7.157183797827933,1.3877787807814457E-16,1.0
111000001010010001011111001010101111,1664,7.938749131806611,7.330855415773185,1.3877787807814457E-16,1.0
