Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,True Target Ratio Objective,True Stiffness Objective,Feasibility Score,Stability Score
000000001000000000000010001010000011,6030,0.17142857142857143,-1.0294117647058822,0.8571428571428571,8749.999999999998,0.20000000000000018,1.1102230246251565E-16
110000000000000000000010001010000110,5330,0.17777777777777776,-1.058823529411765,0.8888888888888888,9000.000000000002,1.1102230246251565E-16,1.1102230246251565E-16
000000001000000000000111000010001011,3016,0.11428571428571428,-0.8235294117647058,0.5714285714285714,7000.0,0.20000000000000018,0.20000000000000018
110000000000010000000111000010001110,3572,0.08888888888888886,-0.7563025210084033,0.4444444444444443,6428.571428571428,1.1102230246251565E-16,0.5000000000000001
110001001000000000000011000010001101,2006,0.07499999999999998,-0.7239819004524888,0.3749999999999999,6153.846153846154,1.1102230246251565E-16,0.5000000000000001
000001001000010100001010001000100011,218,0.07469517741520537,-0.6640601615523051,0.37347588707602686,5644.511373194593,1.1102230246251565E-16,0.9
110000000000000000000010001010000110,3636,0.17777777777777776,-1.058823529411765,0.8888888888888888,9000.000000000002,1.1102230246251565E-16,1.1102230246251565E-16
100000000000010000000111000010001110,1612,0.05714285714285714,-0.6862745098039217,0.2857142857142857,5833.333333333334,1.1102230246251565E-16,0.5000000000000001
110000001000000000000100001010000111,4064,0.18,-1.0695187165775402,0.9,9090.909090909092,1.1102230246251565E-16,1.1102230246251565E-16
110000001000010000000110000010000111,5314,0.14545454545454545,-0.9243697478991597,0.7272727272727273,7857.142857142858,1.1102230246251565E-16,1.1102230246251565E-16
101000001010010001000011000010001111,2332,0.0,-0.5882352941176472,0.0,5000.000000000001,1.1102230246251565E-16,0.5000000000000001
111001001010010001000011001010001111,6764,0.018181818181818233,-0.6162464985994397,0.09090909090909116,5238.095238095238,1.1102230246251565E-16,0.6000000000000001
000000001010010000000011000000001011,1234,0.033333333333333326,-0.6417112299465242,0.16666666666666663,5454.545454545456,1.1102230246251565E-16,0.30000000000000016
111000000000010001000010001010000110,1528,0.08888888888888888,-0.7563025210084034,0.4444444444444444,6428.571428571429,1.1102230246251565E-16,0.5000000000000001
110000000000000000000011000000001110,674,0.15,-0.9411764705882353,0.75,8000.0,0.6000000000000001,0.30000000000000016
111000000000010001000010001010000110,6662,0.08888888888888888,-0.7563025210084034,0.4444444444444444,6428.571428571429,1.1102230246251565E-16,0.5000000000000001
111000000000000001000111000010001100,6406,0.05714285714285712,-0.6862745098039216,0.2857142857142856,5833.333333333333,0.40000000000000013,0.30000000000000016
