Full Design,Target Ratio Objective,Stiffness Objective,Feasibility Score,Stability Score
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000101011001001010,0.10656144248414148,-0.609791710658976,1.0,0.8
010010000000000000000100001001000010,0.1355554125807508,-0.8763464186355282,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000101011001001000,0.09747358095047669,-0.5386432252773778,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011000000000000101000101011001001010,0.10656144248414148,-0.609791710658976,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000101011001001010,0.10656144248414148,-0.609791710658976,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000101001001001010,0.10129990776753688,-0.5982484393024491,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
010010000000000000000101001001001000,0.11119418411540158,-0.6325254309525531,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000101001011001000,0.0766198446038551,-0.4652861631578028,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
011010000000000001000100001011000000,0.09966940427821941,-0.5663104733414877,1.0,0.8
011010000000000001000100001001000010,0.11842766017414383,-0.7134269346482037,1.0,0.8
