Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
101100001010000001000100001000100101,1972,0.03718127421479806,-0.7239677883528387,1.0,1.0
100000001110000000000100001001000101,5773,0.049698527876182653,-0.8028460464800199,1.0,1.0
101100001010000001000100001000100101,9927,0.03718127421479806,-0.7239677883528387,1.0,1.0
100000001110000000000100001001000101,9452,0.049698527876182653,-0.8028460464800199,1.0,1.0
101100001010000001000100001000100101,3133,0.03718127421479806,-0.7239677883528387,1.0,1.0
101000001001000001000101001011001101,5539,0.009939705575236527,-0.5706154278456519,1.0,1.0
100000001110000000000100001001000101,8306,0.049698527876182653,-0.8028460464800199,1.0,1.0
101000001010000011000100001000100101,2130,0.03718127421479806,-0.7239677883528386,1.0,1.0
101000001001000001000101001011001101,5259,0.009939705575236527,-0.5706154278456519,1.0,1.0
101000001001000001000100001011000101,5154,0.02981911672570959,-0.6670974743304072,1.0,1.0
101000001011000001000100001011000101,8995,0.01987941115047306,-0.6150959726776001,1.0,1.0
101011001010000001001110001010100101,1236,11.90972848735395,11.26904454102181,1.3877787807814457E-16,1.0
100000001001000000000101001011001101,6435,0.02981911672570959,-0.6670974743304074,1.0,1.0
101000001010000001000101001010101111,1925,0.5821670907842619,-0.12483365359434018,0.20000000000000015,0.9
111011101010100001001110000100010101,342,11.897138082493713,11.371883027603808,1.3877787807814457E-16,1.0
100000001110000000000100001001000101,4459,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001010000000000100001000100101,3391,0.09121103967474745,-0.9122374081276307,1.0,0.9
101100001010000001000100001000100101,3855,0.03718127421479806,-0.7239677883528387,1.0,1.0
100000001010000000000100001000100101,2999,0.09121103967474745,-0.9122374081276307,1.0,0.9
101100001010000001000100001000100101,3795,0.03718127421479806,-0.7239677883528387,1.0,1.0
100000001001000000000101001011001101,6766,0.02981911672570959,-0.6670974743304074,1.0,1.0
101000001011000001000100001011000101,2749,0.01987941115047306,-0.6150959726776001,1.0,1.0
101000001011000001000100001011000101,2594,0.01987941115047306,-0.6150959726776001,1.0,1.0
100000001110000000000100001001000101,6285,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001011000000000101001100101101,3666,0.03556598075249552,-0.6807454831661481,1.0,1.0
100000001001000000000101001011001101,6786,0.02981911672570959,-0.6670974743304074,1.0,1.0
101000001010000001000100001010000101,2044,0.18860878443448945,-0.5394957907289094,1.0,0.6000000000000001
101000001001000001000101001011001101,9623,0.009939705575236527,-0.5706154278456519,1.0,1.0
101100001010000001000100001000100101,6872,0.03718127421479806,-0.7239677883528387,1.0,1.0
101100001010000001000100001000100101,6557,0.03718127421479806,-0.7239677883528387,1.0,1.0
101100001011000001000101001011001101,9471,0.0,-0.5114106250106643,1.0,1.0
100000001110000000000100001000100101,8198,0.054309026621405014,-0.8599205865286285,1.0,1.0
101000001011000001000100001011000101,5750,0.01987941115047306,-0.6150959726776001,1.0,1.0
