Full Design,NFE,Target Ratio Objective,Stiffness Objective,Feasibility Score,Stability Score
100000001100000000000100001000100101,4012,0.2229368263946318,-0.9147108104710638,1.0,0.9
100000001110000000000101001110001101,6906,0.059638233451419165,-0.6150959726776,1.0,1.0
100000001110000000000101001110001101,7780,0.059638233451419165,-0.6150959726776,1.0,1.0
100000001110000000000100001000100101,6170,0.16292707986421504,-0.8599205865286285,1.0,1.0
100000001010000010000101001100001101,8502,0.08945735017712875,-0.6670974743304072,1.0,1.0
101000001010000011000101001100001101,8920,0.029819116725709582,-0.5706154278456519,1.0,1.0
101000001110000001000101001110001101,9442,0.0,-0.5321342441674862,1.0,1.0
101000001010000011000101011000001101,1460,0.060160565424573306,-0.625134494756063,1.0,1.0
111000000100000111000101100100001100,724,0.3581504078689862,-0.24791353367021746,0.40000000000000013,1.0
101000001100000111000101011000001101,948,0.0978816506791971,-0.6507284829759828,1.0,1.0
100000001010000010000101001100001101,9008,0.08945735017712875,-0.6670974743304072,1.0,1.0
101100001010000001000100001000100101,6564,0.11154382264439418,-0.7239677883528387,1.0,1.0
000100011101111010001110010101010001,0,11.900237811144333,11.48814343379704,1.1102230246251565E-16,1.0
011001011110010001111110101000010011,0,11.898698088847208,11.418511736109846,1.1102230246251565E-16,1.0
101000001100000011000100011000000101,978,0.1312734305358487,-0.7328520114198973,1.0,1.0
101100001010000001000101001100001101,5132,0.029819116725709582,-0.5706154278456519,1.0,1.0
101000001010000011000100001110000101,2004,0.059638233451419186,-0.6150959726775999,1.0,1.0
101000001100000111000001011000001101,650,0.12028296540320224,-0.5841573623409525,1.0,0.9
100000001100000000000101001100001101,5774,0.11927646690283837,-0.7287036029625051,1.0,1.0
101000001100000111000101000100001101,672,0.06251257083368034,-0.5694154649464634,1.0,1.0
100000001110000000000100001000100101,5016,0.16292707986421504,-0.8599205865286285,1.0,1.0
100000001110000000000101001100001101,8540,0.08945735017712877,-0.6670974743304074,1.0,1.0
100000001110000000000100001100000101,9400,0.14909558362854797,-0.8028460464800199,1.0,1.0
101000001010000011000101001100001101,4356,0.029819116725709582,-0.5706154278456519,1.0,1.0
100000001110000000000101001100001101,8852,0.08945735017712877,-0.6670974743304074,1.0,1.0
101000001010000011000101001100001101,7638,0.029819116725709582,-0.5706154278456519,1.0,1.0
101000001100000111000101000100011101,888,0.0596954013649581,-0.5463685401742454,1.0,1.0
100000001110000000000101011000001101,5558,0.11154382264439415,-0.7239677883528386,1.0,1.0
101000001010000011000101011001001101,2154,0.05754696570076232,-0.5959939265397625,1.0,1.0
010111111001010000111101110001101011,190,11.898037822565692,11.444543486028273,1.1102230246251565E-16,1.0
100000001110000000000101011000001101,3012,0.11154382264439415,-0.7239677883528386,1.0,1.0
101000001100000001000100001100100101,3440,0.13127343053584867,-0.7328520114198974,1.0,1.0
001000001110000001000100001000100001,4784,0.08096068356653137,-0.6389929830975297,1.0,1.0
101100001010000011000101001100001101,8400,0.02832596317258882,-0.5449619390846638,1.0,1.0
101000001010000011000101001100101101,8144,0.05754696570076234,-0.5959939265397626,1.0,1.0
100000001110000000000101001110001101,5610,0.059638233451419165,-0.6150959726776,1.0,1.0
