Full Design,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
101110001000000001000101001010011101,0.022323337080113196,-0.5830308146850387,1.0,1.0
101110001000000001000101001011001101,0.02427542377913409,-0.5915075730073454,1.0,1.0
101010001000000001000100101010010101,0.04915546417120757,-0.6727310451327506,1.0,1.0
101000001000000101000101101010001101,0.02896790878635085,-0.6207590411129784,1.0,1.0
101000001000000101000100101010000101,0.058541675889758164,-0.718808561638583,1.0,1.0
101010001000000001000100101010010101,0.04915546417120757,-0.6727310451327506,1.0,1.0
101000001000000101000100101010000101,0.058541675889758164,-0.718808561638583,1.0,1.0
101000001000000101000100101010000101,0.058541675889758164,-0.718808561638583,1.0,1.0
101000001000000101000100101010010101,0.04915546417120757,-0.6727310451327506,1.0,1.0
100010001000000000000100101010010101,0.06428683200212386,-0.7531185803094718,1.0,1.0
101000001000000101000100101010000101,0.058541675889758164,-0.718808561638583,1.0,1.0
100010001000000000000100101010010101,0.06428683200212386,-0.7531185803094718,1.0,1.0
100010001000000000000100101010010101,0.06428683200212386,-0.7531185803094718,1.0,1.0
101010001000000001000100101010010101,0.04915546417120757,-0.6727310451327506,1.0,1.0
101000001000000101000100101010010101,0.04915546417120757,-0.6727310451327506,1.0,1.0
101010001000000001000100101010010101,0.04915546417120757,-0.6727310451327506,1.0,1.0
101100001000000001000101001011001101,0.01646864342103375,-0.5706154278456519,1.0,1.0
101000001000000101000100101010010101,0.04915546417120757,-0.6727310451327506,1.0,1.0
101010001000000001000100101010000101,0.058500822715255016,-0.7016466066105526,1.0,1.0
101000001000000101000100101010010101,0.04915546417120757,-0.6727310451327506,1.0,1.0
100010001000000000000100101010010101,0.06428683200212386,-0.7531185803094718,1.0,1.0
100010001000000000000100101010010101,0.06428683200212386,-0.7531185803094718,1.0,1.0
101100001000000001000101101010001101,0.01342021303555645,-0.5523349172814558,1.0,1.0
101100001010000001000101001011001101,0.0,-0.5321342441674862,1.0,1.0
101000001000000101000100101010010101,0.04915546417120757,-0.6727310451327506,1.0,1.0
101100001000000001000101101010001101,0.01342021303555645,-0.5523349172814558,1.0,1.0
