Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
100000001111000000000101011000001101,9336,0.04915546417120757,-0.6727310451327506,1.0,1.0
000101001011000000010000001000010001,360,0.17752437480817818,0.1109123709308827,0.6000000000000001,1.0
101000001011000001000101001110001101,3564,0.0,-0.51748043253097,1.0,1.0
101000001011000001000100111000010101,742,0.0958197023212,-0.5653557991790269,0.8,1.0
100000001111000000000100001000100101,5160,0.06428683200212386,-0.7531185803094717,1.0,1.0
101100001001000001000101001010011101,8184,0.012752964523288482,-0.5273067499823855,1.0,1.0
100000001111000000000101011000001101,9952,0.04915546417120757,-0.6727310451327506,1.0,1.0
101000001011000001000101001100001101,3142,0.01342021303555645,-0.5523349172814557,1.0,1.0
101000001011000001000101011000001101,3652,0.028691718631901134,-0.6127990667417597,1.0,1.0
101000001011000001000101011000001101,5850,0.028691718631901134,-0.6127990667417597,1.0,1.0
101000001011000001000101001000101101,2678,0.028967908786350825,-0.6207590411129781,1.0,1.0
101000001110000001000101011000001101,9176,0.028967908786350843,-0.6207590411129783,1.0,1.0
101000001011000001000101001000101101,2488,0.028967908786350825,-0.6207590411129781,1.0,1.0
100000001011000000000101001100001101,3036,0.047599001202468225,-0.6427249660257895,1.0,1.0
100000001111000000000101011001001101,7620,0.04219792334599747,-0.6288265802099167,1.0,1.0
101000001011000001000100001010010101,1220,0.036607768336655896,-0.6053545224304463,1.0,1.0
101010001011000001000101101000101101,790,0.1441836987287197,-0.4925546995726078,0.6000000000000001,1.0
100000001011000000000101001000101101,2328,0.05854167588975816,-0.7188085616385828,1.0,1.0
100000001111000000000101011001001101,6146,0.04219792334599747,-0.6288265802099167,1.0,1.0
101000001110000001000101011000001101,8620,0.028967908786350843,-0.6207590411129783,1.0,1.0
101000001111000001000101001100001101,9412,0.012752964523288468,-0.5273067499823854,1.0,1.0
101000001011000001000101000100001101,720,0.01296076803730711,-0.39078688140174417,1.0,1.0
101000001011000001000101011000001101,8548,0.028691718631901134,-0.6127990667417597,1.0,1.0
101000001011000001000000101000010101,448,0.060273344166628294,-0.44904081267614243,1.0,0.9
101000001110000001000101001100001101,6808,0.013420213035556464,-0.5523349172814558,1.0,1.0
100000001110000000000101011000001101,7554,0.05854167588975816,-0.7188085616385832,1.0,1.0
101000001011000001000101011000001101,2674,0.028691718631901134,-0.6127990667417597,1.0,1.0
101110000011000001000100101000000100,600,0.10175997338639406,-0.31231807803711803,0.8,1.0
001001010100010001101110100000000000,0,8.01831862387181,7.95171093638274,1.3877787807814457E-16,0.9
100000001011000000000101001100001101,3966,0.047599001202468225,-0.6427249660257895,1.0,1.0
101000001110000001000101001100001101,9740,0.013420213035556464,-0.5523349172814558,1.0,1.0
101000001110000001000101001100001101,8888,0.013420213035556464,-0.5523349172814558,1.0,1.0
100000001011000000000101001000101101,4974,0.05854167588975816,-0.7188085616385828,1.0,1.0
100000001111000000000101011000001101,7592,0.04915546417120757,-0.6727310451327506,1.0,1.0
101000001110000001000101011000001101,7778,0.028967908786350843,-0.6207590411129783,1.0,1.0
101001001011000001000101101000001101,608,0.34948500216800926,-0.13530232520142899,0.20000000000000015,1.0
100000001111000000000101011000001101,6474,0.04915546417120757,-0.6727310451327506,1.0,1.0
101000001111000001000101011000001101,4814,0.02778474446029735,-0.5920226362842447,1.0,1.0
101000001011000001000101001000101101,3600,0.028967908786350825,-0.6207590411129781,1.0,1.0
101000001111000001000101011000001101,7302,0.02778474446029735,-0.5920226362842447,1.0,1.0
101000001011000001000100101010010101,798,0.026572696409070576,-0.5708550076046612,1.0,1.0
101000001011000001000001001100001101,1214,2.2204460492503132E-17,-0.4667603532298041,1.0,1.0
101000001011000001000101001110001101,6284,0.0,-0.51748043253097,1.0,1.0
101000001111000001000101011000001101,7142,0.02778474446029735,-0.5920226362842447,1.0,1.0
101000001011000001000101001010011101,4604,2.960594732333751E-17,-0.5237066824622802,1.0,1.0
000010000000010000000010001000000000,366,0.9160850021680089,0.8494643013000677,0.20000000000000015,0.10000000000000014
101000001011000001000100101000010101,804,0.04586586137500113,-0.6139623470766076,1.0,1.0
100010001010000000101000000110100101,144,8.0438948850955,7.977285923391087,1.3877787807814457E-16,0.8
101000001111000001000101011000001101,8496,0.02778474446029735,-0.5920226362842447,1.0,1.0
101000001011000001000100001000010101,988,0.05680708177164075,-0.6565324614789939,1.0,1.0
100000001011000000000101001000101101,3460,0.05854167588975816,-0.7188085616385828,1.0,1.0
101000001011000001000101101000011101,838,0.01917758279106129,-0.5366186129974564,1.0,1.0
101000001011000001000101000100001101,868,0.01296076803730711,-0.39078688140174417,1.0,1.0
101000001011000001000101001100001101,5232,0.01342021303555645,-0.5523349172814557,1.0,1.0
101000001011000001000101001100001101,2302,0.01342021303555645,-0.5523349172814557,1.0,1.0
101000001011000001000101001000101101,3918,0.028967908786350825,-0.6207590411129781,1.0,1.0
101000001110000001000101001010011101,7328,0.0,-0.51748043253097,1.0,1.0
101000001011000001000101001000101101,1562,0.028967908786350825,-0.6207590411129781,1.0,1.0
100000001110000000000101001100001101,7442,0.04759900120246823,-0.6427249660257899,1.0,1.0
101000001110000001000101011001001101,9532,0.022323337080113168,-0.5830308146850385,1.0,1.0
101000001011000001000101001000101101,4010,0.028967908786350825,-0.6207590411129781,1.0,1.0
100000001011000000000101011000001101,2696,0.058500822715255016,-0.7016466066105526,1.0,1.0
100000001011000000000101001000101101,4124,0.05854167588975816,-0.7188085616385828,1.0,1.0
101000001011000001000101001000101101,5330,0.028967908786350825,-0.6207590411129781,1.0,1.0
101000001011000001000101011001001101,5930,0.021971489294024305,-0.5757715846347757,1.0,1.0
101000001011000001000100101000010101,1182,0.04586586137500113,-0.6139623470766076,1.0,1.0
100000001011000000000101001000101101,4316,0.05854167588975816,-0.7188085616385828,1.0,1.0
101000001011000001000101001100001101,5936,0.01342021303555645,-0.5523349172814557,1.0,1.0
101000001011000001000101001100001101,2438,0.01342021303555645,-0.5523349172814557,1.0,1.0
101000001011000001000101001000101101,3942,0.028967908786350825,-0.6207590411129781,1.0,1.0
101000001011000001000101001000101101,5292,0.028967908786350825,-0.6207590411129781,1.0,1.0
101000001011000001000101001010011101,5614,2.960594732333751E-17,-0.5237066824622802,1.0,1.0
101000001011000001000100101010010101,866,0.026572696409070576,-0.5708550076046612,1.0,1.0
101000001111000001000101001100001101,6954,0.012752964523288468,-0.5273067499823854,1.0,1.0
101000001011000001000101011000001101,9154,0.028691718631901134,-0.6127990667417597,1.0,1.0
011100110000111011011101001010011000,0,8.055338335285303,7.702135597263519,1.3877787807814457E-16,1.0
101000001011000001000101001100001101,1422,0.01342021303555645,-0.5523349172814557,1.0,1.0
101001001011000011000000101001000101,532,0.20957065382470327,-0.13631345438242945,0.40000000000000013,1.0
101000001011000001000101001000111101,3038,0.027529020313418737,-0.5847304891954583,1.0,1.0
000101101011000000010010110011010011,158,7.963188673397383,7.66417627016956,1.3877787807814457E-16,1.0
101000001110000001000101011000001101,7524,0.028967908786350843,-0.6207590411129783,1.0,1.0
101000001110000001000101011000001101,9542,0.028967908786350843,-0.6207590411129783,1.0,1.0
100000001001000000000101001100001101,2324,0.056779343619181376,-0.6769796195884005,1.0,1.0
100000001011000000000101011000001101,7854,0.058500822715255016,-0.7016466066105526,1.0,1.0
101000001011000001000101001010011101,5926,2.960594732333751E-17,-0.5237066824622802,1.0,1.0
000010000000000000000010001000000000,0,0.6150550065040279,0.5484263986081298,0.8,0.10000000000000014
101000001011000001000101011000001101,2396,0.028691718631901134,-0.6127990667417597,1.0,1.0
101000000011000001000100101000000100,664,0.12459143207197473,-0.2611140091957461,1.0,0.7000000000000001
100000001111000000000101011000001101,2682,0.04915546417120757,-0.6727310451327506,1.0,1.0
100000001111000000000100011000000101,5344,0.06428683200212386,-0.7531185803094718,1.0,1.0
101100001000000011000000101001000101,598,0.043573937939104544,-0.47028300465573863,1.0,1.0
010000101000110100000101000100101001,0,7.955861940374976,7.630595993487641,1.3877787807814457E-16,0.9
001101000000000001010000001100010000,436,0.22597938131220635,0.15936633168336808,0.6000000000000001,0.8
000010000011000110101001000010001010,0,8.01831862387181,7.951710361255641,1.3877787807814457E-16,0.9
101000001011000001000101001000101101,1418,0.028967908786350825,-0.6207590411129781,1.0,1.0
100000001110000000000101011000001101,8336,0.05854167588975816,-0.7188085616385832,1.0,1.0
101000001011000001000101001100101101,2728,0.022323337080113182,-0.5830308146850385,1.0,1.0
101000001011000001000101001001001101,3760,0.013420213035556442,-0.5523349172814556,1.0,1.0
101100001011000001000000001110000101,588,0.03933128743382886,-0.5230772137039753,1.0,1.0
