Full Design,Target Ratio Objective,Stiffness Objective,Feasibility Score,Stability Score
110001001000000000000000001000000111,0.15555555555555556,-0.9625668449197862,0.20000000000000018,0.10000000000000009
100000001000000000000110001000000111,0.2,-1.1764705882352942,0.20000000000000018,1.1102230246251565E-16
000000001010010000000000001000000011,0.07999999999999999,-0.7352941176470589,0.20000000000000018,1.1102230246251565E-16
110001001010000000000010001000000111,0.14545454545454545,-0.9243697478991597,1.1102230246251565E-16,0.30000000000000016
110001000000000000001000001000000110,0.0857142857142857,-0.7486631016042781,0.40000000000000013,0.10000000000000009
110000000000000000000110001010000110,0.18,-1.06951871657754,1.1102230246251565E-16,1.1102230246251565E-16
000001001010000000000010000000000011,0.09999999999999998,-0.784313725490196,0.40000000000000013,0.10000000000000009
110000001010000000000110001000000101,0.18,-1.06951871657754,1.1102230246251565E-16,1.1102230246251565E-16
110001001010010000001000001000000111,0.04444444444444444,-0.6617647058823528,1.1102230246251565E-16,0.30000000000000016
110000000000000000000001001000001110,0.14285714285714285,-0.9150326797385621,0.6000000000000001,0.10000000000000009
110001001010010000001100000000000111,0.04444444444444444,-0.6617647058823528,1.1102230246251565E-16,0.30000000000000016
110001000000000000001010001000000110,0.11111111111111109,-0.8144796380090498,1.1102230246251565E-16,0.10000000000000009
100000001010000000001100000000000111,0.11428571428571428,-0.8235294117647061,0.6000000000000001,0.30000000000000016
110001001000000000000101001000001111,0.11999999999999997,-0.8403361344537814,1.1102230246251565E-16,0.30000000000000016
110000001000000000000010001000000111,0.2,-1.1764705882352942,1.1102230246251565E-16,1.1102230246251565E-16
110001001010000000000000000000000111,0.12499999999999997,-0.855614973262032,1.1102230246251565E-16,0.30000000000000016
000001001000000000000001001010001011,0.0,-0.5882352941176472,0.40000000000000013,0.10000000000000009
110001001000000000000000001000000111,0.15555555555555556,-0.9625668449197862,0.20000000000000018,0.10000000000000009
110000001000000000001000001000000111,0.15555555555555556,-0.9625668449197862,1.1102230246251565E-16,0.10000000000000009
110001001010000000000100001000000101,0.12499999999999997,-0.855614973262032,0.20000000000000018,0.40000000000000013
110001000010000000000011000000001110,0.075,-0.7239819004524888,1.1102230246251565E-16,0.30000000000000016
110001000000000000000000001000000100,0.12,-0.8403361344537815,0.8,1.1102230246251565E-16
010000001010010000001000000000000011,0.033333333333333326,-0.641711229946524,1.1102230246251565E-16,0.30000000000000016
110001000010000000001000000000000110,0.03333333333333335,-0.6417112299465241,0.40000000000000013,0.10000000000000009
110000001000000000000110000000000111,0.2,-1.1764705882352942,1.1102230246251565E-16,1.1102230246251565E-16
110001000000000000000011000010001110,0.07500000000000002,-0.7239819004524889,1.1102230246251565E-16,0.30000000000000016
000000000000000000000100000000000010,0.2,-1.1764705882352942,1.0,1.1102230246251565E-16
110000001010000000001000001000000111,0.13333333333333333,-0.8823529411764706,1.1102230246251565E-16,0.30000000000000016
110001000000010000001100000000000110,0.02857142857142856,-0.6334841628959277,1.1102230246251565E-16,0.30000000000000016
000000000010000000000000001000000010,0.13333333333333336,-0.8823529411764707,1.0,1.1102230246251565E-16
000000001000000000001000000000000011,0.1,-0.7843137254901961,0.8,1.1102230246251565E-16
110001001010000000000101001000001111,0.09999999999999998,-0.784313725490196,1.1102230246251565E-16,0.6000000000000001
100000000000000000000010001000000110,0.2,-1.1764705882352942,0.6000000000000001,1.1102230246251565E-16
110001000010000000001000001000000110,0.05714285714285712,-0.6862745098039216,0.20000000000000018,0.10000000000000009
110000000010000000000000000000000110,0.16666666666666669,-1.0084033613445382,0.40000000000000013,1.1102230246251565E-16
111001001010010001001100001000000111,0.019999999999999952,-0.6191950464396282,1.1102230246251565E-16,0.6000000000000001
110001000000000000000100001010000110,0.125,-0.8556149732620322,0.20000000000000018,0.20000000000000018
000000001000000000001000000000000011,0.1,-0.7843137254901961,0.8,1.1102230246251565E-16
100001001010000000000011001000001111,0.0888888888888889,-0.7563025210084036,1.1102230246251565E-16,0.5000000000000001
110000000010000000000000000000000110,0.16666666666666669,-1.0084033613445382,0.40000000000000013,1.1102230246251565E-16
110000001000000000000101001000001111,0.15999999999999998,-0.980392156862745,0.20000000000000018,0.30000000000000016
010001001010010000001100001000000011,0.024999999999999977,-0.6274509803921566,1.1102230246251565E-16,0.40000000000000013
010000000000010000001100001000000010,0.06666666666666668,-0.7058823529411766,1.1102230246251565E-16,0.10000000000000009
000000001010000000000011001000001011,0.11428571428571428,-0.8235294117647061,0.40000000000000013,0.20000000000000018
110000001010000000000010001000000111,0.18181818181818182,-1.0784313725490198,1.1102230246251565E-16,1.1102230246251565E-16
110001000010000000001000001000000110,0.05714285714285712,-0.6862745098039216,0.20000000000000018,0.10000000000000009
110000001000000000000110011000000111,0.19866812354993252,-1.1099465623123224,1.1102230246251565E-16,0.5000000000000001
111001001010000001000001001010001111,0.022222222222222254,-0.6228373702422144,1.1102230246251565E-16,0.6000000000000001
110000001010010000001100000000000111,0.0888888888888889,-0.7563025210084036,1.1102230246251565E-16,0.30000000000000016
110001001010000000001000001000000111,0.0888888888888889,-0.7563025210084036,1.1102230246251565E-16,0.30000000000000016
110001001000000000000000000000000111,0.15,-0.9411764705882353,0.20000000000000018,0.10000000000000009
110000000010000000000000001000000100,0.16,-0.9803921568627452,0.6000000000000001,1.1102230246251565E-16
110000001010000000000000001000000101,0.17142857142857143,-1.0294117647058822,0.40000000000000013,1.1102230246251565E-16
110000001000000000000110001010000111,0.18333333333333332,-1.085972850678733,1.1102230246251565E-16,1.1102230246251565E-16
110000000010000000000101001000001110,0.125,-0.8556149732620322,0.40000000000000013,0.40000000000000013
110000001010010000001100000000000111,0.0888888888888889,-0.7563025210084036,1.1102230246251565E-16,0.30000000000000016
110001000010000000001100001000000110,0.075,-0.7239819004524888,1.1102230246251565E-16,0.20000000000000018
110000000010000000000101001000001110,0.125,-0.8556149732620322,0.40000000000000013,0.40000000000000013
111001001000000001000100000000000111,0.11111111111111112,-0.8144796380090499,1.1102230246251565E-16,0.10000000000000009
111001001000000001000110000000000111,0.12727272727272726,-0.8627450980392156,1.1102230246251565E-16,0.30000000000000016
100000000000000000000000000000000110,0.2,-1.1764705882352942,0.8,1.1102230246251565E-16
110001001010000000000010001010000111,0.1272727272727273,-0.8627450980392157,1.1102230246251565E-16,0.40000000000000013
011000001000000001000110001010000011,0.13999999999999999,-0.9049773755656111,1.1102230246251565E-16,0.40000000000000013
000001001000000000000001001010001011,0.0,-0.5882352941176472,0.40000000000000013,0.10000000000000009
000000001010000000000000001000000011,0.16,-0.9803921568627452,0.8,1.1102230246251565E-16
110000001010000000001000001000000111,0.13333333333333333,-0.8823529411764706,1.1102230246251565E-16,0.30000000000000016
010000001010010000001000000000000011,0.033333333333333326,-0.641711229946524,1.1102230246251565E-16,0.30000000000000016
110001000000000000001000001000000110,0.0857142857142857,-0.7486631016042781,0.40000000000000013,0.10000000000000009
110001001000000000000100001000000101,0.15,-0.9411764705882353,0.40000000000000013,0.10000000000000009
110001001010000000001000001000000111,0.0888888888888889,-0.7563025210084036,1.1102230246251565E-16,0.30000000000000016
110001001010000000000010000000000111,0.13999999999999999,-0.9049773755656111,1.1102230246251565E-16,0.30000000000000016
100001000000000000000100001000000110,0.13333333333333336,-0.8823529411764707,0.6000000000000001,0.10000000000000009
000001001000000000000110001010000011,0.12499999999999997,-0.855614973262032,1.1102230246251565E-16,0.20000000000000018
110000001000000000000001001010001111,0.13333333333333333,-0.8823529411764706,1.1102230246251565E-16,0.30000000000000016
010000001000000000000110001000000011,0.2,-1.1764705882352942,0.20000000000000018,1.1102230246251565E-16
000001001000000000001000000000000011,0.0,-0.5882352941176472,0.8,0.10000000000000009
111001001010010001001100001000000111,0.019999999999999952,-0.6191950464396282,1.1102230246251565E-16,0.6000000000000001
111000001010000001000010001010000111,0.1272727272727273,-0.8627450980392157,1.1102230246251565E-16,0.6000000000000001
110000000000000000001000001000000110,0.14285714285714285,-0.9150326797385621,0.40000000000000013,0.10000000000000009
110001001010000000000010001010000111,0.1272727272727273,-0.8627450980392157,1.1102230246251565E-16,0.40000000000000013
100001000000000000000100001000000110,0.13333333333333336,-0.8823529411764707,0.6000000000000001,0.10000000000000009
010000000010000000001000000000000010,0.049999999999999975,-0.6722689075630253,0.8,0.10000000000000009
110001001010000000001000001000000111,0.0888888888888889,-0.7563025210084036,1.1102230246251565E-16,0.30000000000000016
010001001000000000000100000000000011,0.14285714285714285,-0.9150326797385621,0.40000000000000013,0.10000000000000009
000000000010000000000011001000001010,0.07999999999999996,-0.7352941176470588,0.6000000000000001,1.1102230246251565E-16
110000001010000000000010001000000111,0.18181818181818182,-1.0784313725490198,1.1102230246251565E-16,1.1102230246251565E-16
111001001010010001000100001010000111,0.039999999999999966,-0.6535947712418297,1.1102230246251565E-16,0.6000000000000001
110000001010000000001000001000000111,0.13333333333333333,-0.8823529411764706,1.1102230246251565E-16,0.30000000000000016
100000000000000000000000000000000100,0.2,-1.1764705882352942,1.0,1.1102230246251565E-16
110001001000000000000101001000001111,0.11999999999999997,-0.8403361344537814,1.1102230246251565E-16,0.30000000000000016
110000001010000000001000001000000111,0.13333333333333333,-0.8823529411764706,1.1102230246251565E-16,0.30000000000000016
010000001010010000001100001000000011,0.07499999999999998,-0.7239819004524886,1.1102230246251565E-16,0.40000000000000013
110001001000000000000100001000000101,0.15,-0.9411764705882353,0.40000000000000013,0.10000000000000009
110001001000000000000101001000001111,0.11999999999999997,-0.8403361344537814,1.1102230246251565E-16,0.30000000000000016
110001001000000000000100001000000101,0.15,-0.9411764705882353,0.40000000000000013,0.10000000000000009
000000000010000000000000001000000010,0.13333333333333336,-0.8823529411764707,1.0,1.1102230246251565E-16
010000001010010000000000000000000011,0.09999999999999998,-0.784313725490196,1.1102230246251565E-16,1.1102230246251565E-16
110001000000010000001000001000000110,0.02857142857142856,-0.6334841628959277,1.1102230246251565E-16,0.30000000000000016
100000000000000000000000000000000110,0.2,-1.1764705882352942,0.8,1.1102230246251565E-16
110001001000000000000000001000000111,0.15555555555555556,-0.9625668449197862,0.20000000000000018,0.10000000000000009
