Full Design,Target Ratio Objective,Stiffness Objective,Feasibility Score,Stability Score
010000000000000010000101001100001010,0.19195897665888068,-0.6560210932064628,1.0,0.8
011000000000000101000100001001000010,0.20991796101034693,-0.7134269346482037,1.0,0.8
011000000000000101000101001100101010,0.17431930794033987,-0.6097917106589761,1.0,0.8
010000000000000100000100001001000000,0.2573662118572131,-0.8168867350517778,1.0,0.8
011000000000000101000101001001001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
010000000000000100000100001100000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
011000000000000101000100001001000000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000101000101001001001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
011000000000000101000100001001000000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000101000100001001000010,0.20991796101034693,-0.7134269346482037,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
001100000000000001000101001001001010,0.07268250975604229,-0.4387281152546221,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
010000000000000100000101001100001010,0.20991796101034693,-0.7134269346482037,1.0,0.8
001100000000000001000101001100001010,0.07268250975604229,-0.4387281152546221,1.0,0.8
011000000000000101000101001100101010,0.17431930794033987,-0.6097917106589761,1.0,0.8
011000000000000101000101001011001000,0.08449451429948071,-0.4652861631578028,1.0,0.8
011000000000000101000100001001000010,0.20991796101034693,-0.7134269346482037,1.0,0.8
010000000000000100000100001100000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
010000000000000100000100001001000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
010000000000000100000100001100000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
011000000000000011000101001100001010,0.13232074320746148,-0.5424134629215578,1.0,0.8
010000000000000100000100001000100010,0.3121394113788363,-0.879425466569583,1.0,0.7000000000000001
010000000000000100000100001011000000,0.22279187234566658,-0.7140497070651843,1.0,0.8
010000000000000100000101001100001010,0.20991796101034693,-0.7134269346482037,1.0,0.8
011000000000000011000101000100001010,0.10772653603207047,-0.49495367730194284,1.0,0.8
010000000000000100000101001100001010,0.20991796101034693,-0.7134269346482037,1.0,0.8
010000000000000010000101001100001010,0.19195897665888068,-0.6560210932064628,1.0,0.8
011000000000000101000101001001001000,0.11906885381102716,-0.5114626157244345,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
010000000000000100000101001100001000,0.18821753283412013,-0.6325254309525531,1.0,0.8
001000000000000101000101001100001010,0.11906885381102716,-0.5114626157244345,1.0,0.8
011000000000000011000101001100001010,0.13232074320746148,-0.5424134629215578,1.0,0.8
011000000000000011000101000100001010,0.10772653603207047,-0.49495367730194284,1.0,0.8
011000000000000101000100001001000000,0.18821753283412013,-0.6325254309525531,1.0,0.8
010000000000000100000100001001000000,0.2573662118572131,-0.8168867350517778,1.0,0.8
010000000000000100000100001000000010,0.3639793030546332,-0.8950970494993248,1.0,0.6000000000000001
010000000000000110000100001101000010,0.2455949542533142,-0.7279040691738525,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
011000000000000011000101001100001010,0.13232074320746148,-0.5424134629215578,1.0,0.8
010000000000000100000100001000000010,0.3639793030546332,-0.8950970494993248,1.0,0.6000000000000001
010000000000000100000100001100000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
010000000000000100000101001001001010,0.20991796101034693,-0.7134269346482037,1.0,0.8
010000000000000100000100001001000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
010000000000000100000100001001000000,0.2573662118572131,-0.8168867350517778,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
010000000000000100000100001000000010,0.3639793030546332,-0.8950970494993248,1.0,0.6000000000000001
010000000000000100000101001001001000,0.18821753283412013,-0.6325254309525531,1.0,0.8
010000000000000100000101001100001010,0.20991796101034693,-0.7134269346482037,1.0,0.8
011000000000000101000101001011001000,0.08449451429948071,-0.4652861631578028,1.0,0.8
010000000000000100000100001100000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
011000000000000101000100001001000000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000101000101001100101010,0.17431930794033987,-0.6097917106589761,1.0,0.8
001000000000000101000101001100001010,0.11906885381102716,-0.5114626157244345,1.0,0.8
011000000000000011000101000100001010,0.10772653603207047,-0.49495367730194284,1.0,0.8
010000000000000100000101001001001000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000101000100001001000000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000011000101000100001010,0.10772653603207047,-0.49495367730194284,1.0,0.8
011000000000000101000100001001000000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000101000100001100000010,0.20991796101034693,-0.7134269346482037,1.0,0.8
011000000000000101000100001001000000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000011000101001100001010,0.13232074320746148,-0.5424134629215578,1.0,0.8
010000000000000100000101001100001010,0.20991796101034693,-0.7134269346482037,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
010000000000000100000100001001000000,0.2573662118572131,-0.8168867350517778,1.0,0.8
011000000000000011000101001100001010,0.13232074320746148,-0.5424134629215578,1.0,0.8
010000000000000100000100001000000010,0.3639793030546332,-0.8950970494993248,1.0,0.6000000000000001
010000000000000100000100001001000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
010000000000000100000100001001000000,0.2573662118572131,-0.8168867350517778,1.0,0.8
011000000000000011000101000100001010,0.10772653603207047,-0.49495367730194284,1.0,0.8
011000000000000011000101001100001010,0.13232074320746148,-0.5424134629215578,1.0,0.8
010000000000000100000100001100000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
010000000000000100000100001000000010,0.3639793030546332,-0.8950970494993248,1.0,0.6000000000000001
011000000000000101000100001001000000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000011000101001100001010,0.13232074320746148,-0.5424134629215578,1.0,0.8
011000000000000101000101001100001000,0.11906885381102716,-0.5114626157244345,1.0,0.8
011000000000000101000100001001000000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000101000101001011001000,0.08449451429948071,-0.4652861631578028,1.0,0.8
010000000000000100000101001100001010,0.20991796101034693,-0.7134269346482037,1.0,0.8
011000000000000011000101001100001010,0.13232074320746148,-0.5424134629215578,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
010000000000000100000101001001001000,0.18821753283412013,-0.6325254309525531,1.0,0.8
010000000000000100000100001100000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
010000000000000010000101001100001010,0.19195897665888068,-0.6560210932064628,1.0,0.8
010000000000000100000100001001000000,0.2573662118572131,-0.8168867350517778,1.0,0.8
011000000000000011000101001100001010,0.13232074320746148,-0.5424134629215578,1.0,0.8
010000000000000110000101001100001010,0.20395594029189096,-0.6601695016638554,1.0,0.8
010000000000000100000100001100000010,0.2613012182301678,-0.8763464186355282,1.0,0.8
001000000000000101000101001001001010,0.11906885381102716,-0.5114626157244345,1.0,0.8
011000000000000101000101001100001010,0.15853470379052606,-0.5982484393024491,1.0,0.8
001000000000000101000101001100001010,0.11906885381102716,-0.5114626157244345,1.0,0.8
010000000000000100000101001100001000,0.18821753283412013,-0.6325254309525531,1.0,0.8
011000000000000101000100001011000000,0.15364319332257365,-0.5663104733414877,1.0,0.8
010000000000000100000100001001000000,0.2573662118572131,-0.8168867350517778,1.0,0.8
011000000000000101000101001100101010,0.17431930794033987,-0.6097917106589761,1.0,0.8
011000000000000101000100001001000010,0.20991796101034693,-0.7134269346482037,1.0,0.8
010000000000000100000100001001000000,0.2573662118572131,-0.8168867350517778,1.0,0.8
