Full Design,NFE,Target Ratio Objective,Stiffness Objective,Feasibility Score,Stability Score
000010101010000000000000000101000001,0,0.1998,-1.4542203805386391E-5,0.6000000000000001,0.8
110000001010000000001111001010001111,6086,0.13333333333333333,-0.7843137254901963,1.1102230246251565E-16,0.6000000000000001
111000001010000001001101001010001111,5688,0.039999999999999945,-0.6535947712418301,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001110001111,3868,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
111000001000000001000111001010001111,7590,0.13333333333333336,-0.8304498269896196,1.1102230246251565E-16,0.6000000000000001
111100111100011001000101011000101101,402,0.0333130189800563,-0.49390558793786443,1.1102230246251565E-16,1.0
111000001010000001000111001010001111,4888,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111001011010000001001111001010001111,2126,0.031478447996692596,-0.6021137510853924,1.1102230246251565E-16,0.9
111100001010010001000101011010001111,862,0.056473245179866606,-0.6320269407526445,1.1102230246251565E-16,1.0
111000001110000001000111001010001111,6950,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
111000001010000001000101001010001111,9096,0.07999999999999996,-0.7352941176470588,1.1102230246251565E-16,0.6000000000000001
111000001010000001000110011010000111,1772,0.1650222416565987,-0.8589049853081049,1.1102230246251565E-16,0.8
110000001010000100000111001010001111,4120,0.1650222416565987,-0.8589049853081051,1.1102230246251565E-16,0.9
110000001000000000000111001010001111,3566,0.2,-0.9411764705882354,1.1102230246251565E-16,0.6000000000000001
111000001010000001001111001010001101,7220,0.040000000000000015,-0.6535947712418303,1.1102230246251565E-16,0.6000000000000001
111100111100011001000011100001101101,210,0.012162165090365606,-0.46589318350141234,1.1102230246251565E-16,0.9
111000001010000001000101001010001101,1976,0.049999999999999975,-0.6722689075630252,0.40000000000000013,0.6000000000000001
111000001010000001001111001010001111,3006,0.06666666666666665,-0.7058823529411767,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010011111,8640,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
111000001010010001000101011010001101,1372,0.027411599644733563,-0.604479066911886,1.1102230246251565E-16,0.8
111000001000000001000111001010001111,6744,0.13333333333333336,-0.8304498269896196,1.1102230246251565E-16,0.6000000000000001
111010101111000111111010100100100111,184,0.10891118513655051,-0.5452356705820472,1.1102230246251565E-16,1.0
111000001010000001000111101010001111,2586,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
111000001010000011000111001010001111,4406,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
111000001010011001001111001010001111,1108,0.011845336086849656,-0.5866615559341019,1.1102230246251565E-16,0.7000000000000001
111001001010010101001111001010001111,7722,0.019210563824501148,-0.5995259549415496,1.1102230246251565E-16,0.9
111000001000000001000110001010000111,3398,0.2,-0.9411764705882354,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001111,3972,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111101001101010001000111011001101111,428,0.08282404882731205,-0.6355561791570232,1.1102230246251565E-16,1.0
111000001010000001000111001010001111,6622,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
101000001010000001000110001010000111,8260,0.16,-0.8403361344537814,1.1102230246251565E-16,0.6000000000000001
111000001010000001000101001010001111,7134,0.07999999999999996,-0.7352941176470588,1.1102230246251565E-16,0.6000000000000001
111101000100010101000111011100101110,252,0.05855624045071008,-0.5182983160761444,1.1102230246251565E-16,1.0
111101001000011101000111011001001111,680,0.06897618760316696,-0.6235482628946685,1.1102230246251565E-16,1.0
111000001010010001000101001010101111,6708,0.05777062951695624,-0.6610109506710626,1.1102230246251565E-16,0.9
111000001010000001000111001010001111,6414,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111001001010010101000101001010001111,8642,0.022589783284266373,-0.6015570084237258,1.1102230246251565E-16,0.9
111101001010010001000111001010001111,8088,0.032623223957376934,-0.6160764570129538,1.1102230246251565E-16,0.8
111000001010000001001101001010001111,4838,0.039999999999999945,-0.6535947712418301,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001111,7996,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111000001010000001000110001010000111,8538,0.16666666666666669,-0.8823529411764707,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001111,4648,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001111,6964,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111100001010010001001011100110001111,624,0.0,-0.49796574204043004,1.1102230246251565E-16,1.0
111000001000000001000111001010001111,9982,0.13333333333333336,-0.8304498269896196,1.1102230246251565E-16,0.6000000000000001
111000001010000001000110001010000111,7540,0.16666666666666669,-0.8823529411764707,1.1102230246251565E-16,0.6000000000000001
111000001010000001001111001010001111,1812,0.06666666666666665,-0.7058823529411767,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001101,1932,0.08,-0.735294117647059,1.1102230246251565E-16,0.6000000000000001
101000001010000001000111001010001111,9364,0.07999999999999996,-0.7352941176470588,1.1102230246251565E-16,0.6000000000000001
111101001010010001001111001110001111,904,0.0,-0.5491281446794382,1.1102230246251565E-16,1.0
000000010000010000000100100000000010,0,0.1998,-1.620671977702819E-5,1.1102230246251565E-16,0.7000000000000001
111000001010000001000110001010000101,2940,0.16,-0.8403361344537817,1.1102230246251565E-16,0.6000000000000001
111000001110000001000111001010001111,9024,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
111000001010000001001111001011001111,4594,0.06524644791475387,-0.6736154794214592,1.1102230246251565E-16,0.8
111001001010010001001111001010001111,4786,0.0,-0.5882352941176473,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001011001111,4566,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
011101001100010001000011100000101001,126,0.030794948851838068,-0.42853426734005945,1.1102230246251565E-16,0.9
111000001010000001000110011010000111,4544,0.1650222416565987,-0.8589049853081049,1.1102230246251565E-16,0.8
110000001000000100000111001010001111,2620,0.1950667249697961,-0.9087368255183742,1.1102230246251565E-16,0.9
101000001010000001000111001010001111,8358,0.07999999999999996,-0.7352941176470588,1.1102230246251565E-16,0.6000000000000001
111000001010000001000101001010001111,1912,0.07999999999999996,-0.7352941176470588,1.1102230246251565E-16,0.6000000000000001
111000001010000001001101001010001111,6854,0.039999999999999945,-0.6535947712418301,1.1102230246251565E-16,0.6000000000000001
111001001010010001000111001010001101,1424,0.0,-0.5882352941176472,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001111,4220,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111101001101011001000001110000101101,332,0.0126436185540173,-0.44284831587615847,1.1102230246251565E-16,0.9
111001001010010001001111001110001111,1664,0.0,-0.5675936302277815,1.1102230246251565E-16,0.8
110000001010000000000111001010001111,2762,0.16666666666666669,-0.8823529411764707,1.1102230246251565E-16,0.6000000000000001
110000001001000100000110011010000111,9704,0.197592740842366,-0.9257957632327932,1.1102230246251565E-16,1.0
111000001011000001000111001010001111,3262,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
101000001010000001000111001010001101,8224,0.049999999999999975,-0.6722689075630253,0.20000000000000018,0.6000000000000001
111000001010000001000111001010001111,8004,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111001001010010001000101001010101111,5978,0.022589783284266373,-0.6015570084237258,1.1102230246251565E-16,0.9
111000001010000001000111001010001111,3944,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111001001010010001001111001010001111,3996,0.0,-0.5882352941176473,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001111,8182,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111101001010010001001111011010001111,1034,0.018842442354174115,-0.5799760975823909,1.1102230246251565E-16,1.0
111000001010010001001111001011001111,8584,0.032623223957376934,-0.6160764570129538,1.1102230246251565E-16,0.8
111101001010010001001111001110001111,996,0.0,-0.5491281446794382,1.1102230246251565E-16,1.0
111000001110000001001111001010001111,3150,0.06524644791475387,-0.6736154794214592,1.1102230246251565E-16,0.8
111000001010000101001111001010001111,4308,0.07904680779801188,-0.7073734314914859,1.1102230246251565E-16,0.9
111000001010000001000111001010001111,3896,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001111,8094,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111001001010010001001111001010001111,1864,0.0,-0.5882352941176473,1.1102230246251565E-16,0.6000000000000001
111000001010000001001111011010001111,1336,0.07904680779801188,-0.7073734314914859,1.1102230246251565E-16,0.8
111100001010000001000111001010001111,5720,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
111000001000000001000111001010001111,3528,0.13333333333333336,-0.8304498269896196,1.1102230246251565E-16,0.6000000000000001
111101001010010001001111001010101111,1170,0.018842442354174115,-0.5799760975823909,1.1102230246251565E-16,1.0
111001001010010101001111001010001111,2942,0.019210563824501148,-0.5995259549415496,1.1102230246251565E-16,0.9
110000001010000000000111001010001111,6384,0.16666666666666669,-0.8823529411764707,1.1102230246251565E-16,0.6000000000000001
101000001010000001000111001010001111,8786,0.07999999999999996,-0.7352941176470588,1.1102230246251565E-16,0.6000000000000001
111001001010010101001111001010001111,3938,0.019210563824501148,-0.5995259549415496,1.1102230246251565E-16,0.9
111101001100010001001111101110001111,646,0.024167509450817026,-0.538760016137348,1.1102230246251565E-16,1.0
111000001010000001000101001010001101,3224,0.049999999999999975,-0.6722689075630252,0.40000000000000013,0.6000000000000001
110000001010000100000111001010001111,7488,0.1650222416565987,-0.8589049853081051,1.1102230246251565E-16,0.9
111000001010010001000111001010001111,1248,0.0666666666666667,-0.7058823529411767,1.1102230246251565E-16,0.6000000000000001
101000001010000001001111001010001111,2206,0.039999999999999945,-0.6535947712418301,1.1102230246251565E-16,0.6000000000000001
110000001000000100000111001010001111,3696,0.1950667249697961,-0.9087368255183742,1.1102230246251565E-16,0.9
111000001010000001000111001010001111,5266,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111000001010000001000101001010001111,1776,0.07999999999999996,-0.7352941176470588,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001111,6700,0.1,-0.7843137254901962,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001011001111,9100,0.09786967187213083,-0.7430095321094341,1.1102230246251565E-16,0.8
111001001010010001000101001010101111,3240,0.022589783284266373,-0.6015570084237258,1.1102230246251565E-16,0.9
111000001000000001000111001010001111,9250,0.13333333333333336,-0.8304498269896196,1.1102230246251565E-16,0.6000000000000001
111000001010000001001111001010001111,1952,0.06666666666666665,-0.7058823529411767,1.1102230246251565E-16,0.6000000000000001
111000001010000001000110111010000111,1442,0.15347082926599875,-0.8034498410875588,1.1102230246251565E-16,0.8
111000001000000001000111001010001111,4190,0.13333333333333336,-0.8304498269896196,1.1102230246251565E-16,0.6000000000000001
101000001010000001001111001010001111,6792,0.039999999999999945,-0.6535947712418301,1.1102230246251565E-16,0.6000000000000001
101000001010000001001111001010001111,9798,0.039999999999999945,-0.6535947712418301,1.1102230246251565E-16,0.6000000000000001
111000001010000001001101001010001111,3216,0.039999999999999945,-0.6535947712418301,1.1102230246251565E-16,0.6000000000000001
111000101010000001001101000010101111,9888,0.0,-0.5180687971180538,1.1102230246251565E-16,1.0
110000001000000000000111001010001111,4116,0.2,-0.9411764705882354,1.1102230246251565E-16,0.6000000000000001
101000001010000001000111001010001111,5636,0.07999999999999996,-0.7352941176470588,1.1102230246251565E-16,0.6000000000000001
111000001010000001000111001010001101,1596,0.08,-0.735294117647059,1.1102230246251565E-16,0.6000000000000001
100001100000100100000010000010000100,0,0.1998,-1.0927243886471005E-5,1.1102230246251565E-16,0.7000000000000001
111100111100011001000011100000101101,196,0.012954510955303977,-0.4596648750822787,1.1102230246251565E-16,0.9
111001001010010001001111001010001111,7820,0.0,-0.5882352941176473,1.1102230246251565E-16,0.6000000000000001
011111001101011111000110010000000001,238,0.07937770756238602,-0.40329525194422566,1.1102230246251565E-16,1.0
111000001010000001001101001010001111,9446,0.039999999999999945,-0.6535947712418301,1.1102230246251565E-16,0.6000000000000001
110010010000010000000011100000101100,226,0.1998,-8.003990134660894E-6,1.1102230246251565E-16,0.9
100010001100000100100111100100101101,130,0.1611721507778466,-0.5952530704209691,1.1102230246251565E-16,0.9
