Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,True Target Ratio Objective,True Stiffness Objective,Feasibility Score,Stability Score
101000001010000001000100001010000101,5722,0.13333333333333336,-0.7058823529411763,0.6666666666666667,5999.999999999998,1.0,0.6000000000000001
100000001110000000000101110001001101,448,0.14645012682262598,-0.5512898259690845,0.7322506341131299,4685.9635207372185,1.0,1.0
101000001010000001000101001000001101,5648,0.06666666666666668,-0.6417112299465237,0.33333333333333337,5454.545454545452,1.0,0.6000000000000001
101000001010000001000101000001001101,1372,0.0,-0.49766919715144875,0.0,4230.188175787314,1.0,0.8
101000001010000001000101001010001101,9334,0.0,-0.5882352941176469,0.0,4999.999999999998,1.0,0.6000000000000001
101000001010000001000101001000001101,4418,0.06666666666666668,-0.6417112299465237,0.33333333333333337,5454.545454545452,1.0,0.6000000000000001
000000001010000100000000000001010001,0,NaN,0.2218487496163563,NaN,0.0,0.6000000000000001,0.6000000000000001
101000001110000001000101010000001101,636,0.047429624102257664,-0.493861868311241,0.2371481205112883,4197.825880645549,1.0,0.9
101000001010000001000101001000001101,5422,0.06666666666666668,-0.6417112299465237,0.33333333333333337,5454.545454545452,1.0,0.6000000000000001
101000001010000001000100011000000101,1546,0.1910195140786865,-0.7657684330595227,0.9550975703934326,6509.031681005943,1.0,0.8
101000001010000001000101001101001101,1192,0.02361503263076612,-0.5456971739965965,0.1180751631538306,4638.4259789710695,1.0,0.8
101000001010000001000101001010001101,6656,0.0,-0.5882352941176469,0.0,4999.999999999998,1.0,0.6000000000000001
001011001000000011010011001101001001,0,16.049635108727827,15.607151026262544,0.9597767577243974,2129.4942128234275,1.1102230246251565E-16,0.8
101000001010000001000101001000001101,8952,0.06666666666666668,-0.6417112299465237,0.33333333333333337,5454.545454545452,1.0,0.6000000000000001
101010110000100001010110000010000100,102,15.882110951926151,15.598776984196123,0.12215597371602027,2200.6735703880063,1.1102230246251565E-16,0.8
101000001010000001000101001100001101,1806,0.041948359047953424,-0.590502526706176,0.2097417952397671,5019.271477002496,1.0,0.8
100000001010000000000101001010001101,9152,0.13333333333333336,-0.7058823529411763,0.6666666666666667,5999.999999999998,1.0,0.6000000000000001
101000001010000001000101001101001101,1542,0.02361503263076612,-0.5456971739965965,0.1180751631538306,4638.4259789710695,1.0,0.8
100000001110000000000101111000001101,430,0.17516003495520444,-0.66552590346386,0.8758001747760221,5656.97017944281,1.0,1.0
101000001010000001000100001000000101,5798,0.2,-0.7843137254901958,1.0,6666.666666666664,1.0,0.6000000000000001
100000001110000000000101111010001101,446,0.22179506225639384,-0.5244374497615227,0.6244252462416873,5281.453433541422,0.8,1.0
101000001010000001000101011000001101,2280,0.08912586197027975,-0.6550570904780123,0.4456293098513987,5567.985269063104,1.0,0.8
101000001010000001000100001000000101,6076,0.2,-0.7843137254901958,1.0,6666.666666666664,1.0,0.6000000000000001
101000001010000001000100001000000101,8180,0.2,-0.7843137254901958,1.0,6666.666666666664,1.0,0.6000000000000001
101000001010000001000100011000000101,1610,0.1910195140786865,-0.7657684330595227,0.9550975703934326,6509.031681005943,1.0,0.8
101000001010000001000101011000001101,4656,0.08912586197027975,-0.6550570904780123,0.4456293098513987,5567.985269063104,1.0,0.8
101000001010000001000101011000001101,7108,0.08912586197027975,-0.6550570904780123,0.4456293098513987,5567.985269063104,1.0,0.8
101000001010000001000101001000001101,5754,0.06666666666666668,-0.6417112299465237,0.33333333333333337,5454.545454545452,1.0,0.6000000000000001
101000001010000001000101001010001101,6252,0.0,-0.5882352941176469,0.0,4999.999999999998,1.0,0.6000000000000001
101000001010000001000101001000011101,7314,0.06388547761548755,-0.5933619692322732,0.31942738807743776,5043.576738474322,1.0,0.8
101000001010000001000101001010001101,7002,0.0,-0.5882352941176469,0.0,4999.999999999998,1.0,0.6000000000000001
101000001010000001000101001001001101,3448,0.041948359047953465,-0.5905025267061761,0.20974179523976733,5019.271477002497,1.0,0.8
101000001110000001000101101000001101,892,0.06059794030495456,-0.5615784286658017,0.3029897015247728,4773.416643659314,1.0,1.0
100000001110000000000101011000001101,5256,0.17562502766927446,-0.7188085616385828,0.8781251383463723,6109.872773927953,1.0,1.0
101000001010000001000100001010000101,9288,0.13333333333333336,-0.7058823529411763,0.6666666666666667,5999.999999999998,1.0,0.6000000000000001
101000001010000001000101011000001101,2672,0.08912586197027975,-0.6550570904780123,0.4456293098513987,5567.985269063104,1.0,0.8
101001110011110001000000110110010110,0,16.041953183018716,15.591095284480526,0.9213671291788508,2265.9680179705733,1.1102230246251565E-16,1.0
101000001011000001000101110001001101,862,0.036867081383554726,-0.47404300953511497,0.18433540691777361,4029.3655810484775,1.0,1.0
100000001110000000000101111000001101,588,0.17516003495520444,-0.66552590346386,0.8758001747760221,5656.97017944281,1.0,1.0
100000000111000000000001010001001100,664,0.013348103257342526,-0.23199061985755054,0.06674051628671263,1971.9202687891795,1.0,0.9
101000001010000001000101001000001101,9168,0.06666666666666668,-0.6417112299465237,0.33333333333333337,5454.545454545452,1.0,0.6000000000000001
000000000000101000101100000110010000,0,16.057479757182946,15.857675516458437,0.999,0.036046158325748374,1.1102230246251565E-16,0.7000000000000001
101000001010000001000101001001001101,2090,0.041948359047953465,-0.5905025267061761,0.20974179523976733,5019.271477002497,1.0,0.8
100000001100100100000001100000001101,292,0.42164874961635634,0.2218442447578261,0.999,0.0382912975067669,0.6000000000000001,0.9
101000001010000001000101001001001101,2422,0.041948359047953465,-0.5905025267061761,0.20974179523976733,5019.271477002497,1.0,0.8
