Full Design,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
100010001000000000000101001110001101,0.03718127421479806,-0.7239677883528386,1.0,1.0
100100001010000000000101001110001101,0.019879411150473054,-0.6150959726776,1.0,1.0
100010001000000000000101001110001101,0.03718127421479806,-0.7239677883528386,1.0,1.0
100010001000000000000101001110001101,0.03718127421479806,-0.7239677883528386,1.0,1.0
101110001000000001000101001110001101,0.019182321900254106,-0.5959939265397625,1.0,1.0
100010001000000000000101001110001101,0.03718127421479806,-0.7239677883528386,1.0,1.0
100010001000000000000100001110000101,0.05430902662140502,-0.8599205865286285,1.0,1.0
100010001000000000000100001110000101,0.05430902662140502,-0.8599205865286285,1.0,1.0
100010001000000000000100001110000101,0.05430902662140502,-0.8599205865286285,1.0,1.0
100010001000000000000100001110000101,0.05430902662140502,-0.8599205865286285,1.0,1.0
100110001001000000000100001110000101,0.049786718546335325,-0.7411901932040575,1.0,1.0
100010001000000000000101001110001101,0.03718127421479806,-0.7239677883528386,1.0,1.0
100100001000000000000101001110001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001010000000000101001110001101,0.019879411150473054,-0.6150959726776,1.0,1.0
101100001000000001000101001110001101,0.009939705575236527,-0.5706154278456519,1.0,1.0
100110001001000000000100001110000101,0.049786718546335325,-0.7411901932040575,1.0,1.0
101100001000000001000101001110001101,0.009939705575236527,-0.5706154278456519,1.0,1.0
100010001000000000000100001110000101,0.05430902662140502,-0.8599205865286285,1.0,1.0
100010001000000000000101001110001101,0.03718127421479806,-0.7239677883528386,1.0,1.0
100010001000000000000100001110000101,0.05430902662140502,-0.8599205865286285,1.0,1.0
100010001000000000000100001110000101,0.05430902662140502,-0.8599205865286285,1.0,1.0
100010001000000000000100001110000101,0.05430902662140502,-0.8599205865286285,1.0,1.0
100100001000000000000101001110001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100010001000000000000101001110001101,0.03718127421479806,-0.7239677883528386,1.0,1.0
100100001000000000000101001110001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100010001000000000000101001110001101,0.03718127421479806,-0.7239677883528386,1.0,1.0
100100001000000000000101001110001101,0.02981911672570959,-0.6670974743304074,1.0,1.0
100110001001000000000100001110000101,0.049786718546335325,-0.7411901932040575,1.0,1.0
