Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
111011001010001001110101001010101111,3136,7.939100848733864,7.385882853339865,1.3877787807814457E-16,1.0
001100101011000101111000000111010001,5726,8.055146046345552,7.774714388734587,1.3877787807814457E-16,1.0
111101001000011001001111010010101111,2462,7.931209068098486,7.427932490461043,1.3877787807814457E-16,1.0
110011001010000100000110011010100111,1036,7.979115629917709,7.09289013635617,1.3877787807814457E-16,1.0
111011000010001001001111011010001110,2094,7.931350263498442,7.441303213930106,1.3877787807814457E-16,1.0
110010101011110000001111001110101111,1184,7.951310276820172,7.352825530772188,1.3877787807814457E-16,1.0
111001001010101001011111011010101111,1898,7.931509930119745,7.396840020707017,1.3877787807814457E-16,1.0
010011010000000000100110101010110000,8606,7.9954398785914735,7.92883305661941,1.3877787807814457E-16,1.0
100111111010110110100110010111000101,8820,7.932592404509113,7.5162567577116794,1.3877787807814457E-16,1.0
111001001010000111001111101010101111,640,7.94899069327691,7.312060824664104,1.3877787807814457E-16,1.0
110010001010000100000111011000101111,2078,7.993019368830167,7.057977830591457,1.3877787807814457E-16,1.0
000110101110101100001000101011100011,8064,7.929686481925431,7.525992951123161,1.3877787807814457E-16,1.0
111011001010000111010111011010001111,1622,7.955714675939276,7.28636777634596,1.3877787807814457E-16,1.0
101110011111010101000110010111100111,5896,7.969211396111442,7.371517689424305,1.3877787807814457E-16,1.0
100011001011010100000110011010000111,1172,7.96495388382897,7.271287911633369,1.3877787807814457E-16,1.0
110000101111100000010111011110011111,5978,7.956788746589015,7.353445373179725,1.3877787807814457E-16,1.0
100111111111011110001101101111101111,7708,7.928958722735657,7.496889460681789,1.3877787807814457E-16,1.0
101111011111000001010000000011000101,192,7.932624717324657,7.560261531679495,1.3877787807814457E-16,1.0
001100101111110011000111001110111001,5238,7.970494293600974,7.609538172069859,1.3877787807814457E-16,1.0
101110111111110111011101110111011101,9382,7.95741948145134,7.579713831127537,1.3877787807814457E-16,1.0
110011010010100100000111010010111110,2578,7.961954939346773,7.415035276155258,1.3877787807814457E-16,1.0
000001110010110000001111110111001010,7496,7.960781434602027,7.644135566710426,1.3877787807814457E-16,1.0
111111001100101101000100101111100111,8934,7.9652367089363025,7.364779518427349,1.3877787807814457E-16,1.0
111100001111000111000100010101100101,4898,7.981712475384192,7.325691973749821,1.3877787807814457E-16,1.0
101110111000101101010100000101010101,6246,7.9342765059508835,7.564924057649112,1.3877787807814457E-16,1.0
101101101110111001101100001111010111,8366,7.958103053745087,7.574425650520048,1.3877787807814457E-16,1.0
110011001010001000000111001010101111,1908,7.970082705821317,7.217107665892369,1.3877787807814457E-16,1.0
001100111011011001100100101011110001,5846,7.975521330893745,7.668589647359571,1.3877787807814457E-16,1.0
000111111011000110111001001101101011,7470,7.940568004446607,7.6038090140866785,1.3877787807814457E-16,1.0
111101001011001111110111101000111111,400,7.954483073471219,7.397944322161772,1.3877787807814457E-16,1.0
