Full Design,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
100010111000100000000110101101010111,7.975601208895384,7.3388810715401025,1.3877787807814457E-16,1.0
100100100110111100100111110111101110,7.933003571686247,7.595945543870121,1.3877787807814457E-16,1.0
110100010011100100000111010110101110,7.962697469220509,7.440448721717748,1.3877787807814457E-16,1.0
101110010111100111001110111110010110,7.9506980321730465,7.462355816154762,1.3877787807814457E-16,1.0
111011110100101111001110101111100110,7.944295727224697,7.5149828476650065,1.3877787807814457E-16,1.0
110111011111100110001001001010101111,7.943748961266939,7.440158895869843,1.3877787807814457E-16,1.0
000111110111101110001101101010111010,7.946411137843042,7.573926274973704,1.3877787807814457E-16,1.0
101110010111100001100101101110101110,7.9327378772352715,7.562167020241509,1.3877787807814457E-16,1.0
110101010011001110100110111111110110,7.960945808953892,7.404423981977789,1.3877787807814457E-16,1.0
100110110110110100011000011011000110,7.975524852898841,7.669160424607155,1.3877787807814457E-16,1.0
110100010011111010100100100110110110,7.9298173883068825,7.5602709469871305,1.3877787807814457E-16,1.0
010110011111100100001110010011100001,7.955321407208674,7.461410623141254,1.3877787807814457E-16,1.0
101100111011100111101110110010100111,7.95194503881501,7.446776126161619,1.3877787807814457E-16,1.0
110111011110110100011100011011000111,7.938647691717964,7.456628217252172,1.3877787807814457E-16,1.0
000111011010111110101011000110101011,7.947470673384013,7.586561089710381,1.3877787807814457E-16,1.0
101101010011010011100010111110110110,7.935032700779684,7.508449977759718,1.3877787807814457E-16,1.0
110100100110110100100110111001000110,7.9954398785914735,7.92883495597936,1.3877787807814457E-16,1.0
110110011111100100001110000011100101,7.960210468922824,7.409058801537454,1.3877787807814457E-16,1.0
000100111111101100001110000011100001,7.975037856153929,7.689810516420405,1.3877787807814457E-16,1.0
001111010011010011100000000100100010,7.9954398785914735,7.928833835106133,1.3877787807814457E-16,1.0
000111111010111110101011001010101011,7.950211287165136,7.590562755732459,1.3877787807814457E-16,1.0
110111010011100000000010101110000100,7.93074781965253,7.603167054721009,1.3877787807814457E-16,1.0
010111010011100000000101111100111010,7.960769341693897,7.451572224320875,1.3877787807814457E-16,1.0
101101000001010011000110101110100110,7.945848683829139,7.473943702262835,1.3877787807814457E-16,1.0
101100010101110101111101010110101100,7.9910477646552485,7.685116193630071,1.3877787807814457E-16,1.0
000100111111100100000111010010101011,7.944763929587497,7.50903187112711,1.3877787807814457E-16,1.0
010100011010110110001011000110101011,7.9371563974160315,7.51283852581246,1.3877787807814457E-16,1.0
