Full Design,NFE,Target Ratio Objective,Stiffness Objective,Feasibility Score,Stability Score
110000001000000000000010000000000101,890,0.2,-1.1764705882352942,0.6000000000000001,1.1102230246251565E-16
110000001010010000001010001000000111,5482,0.1090909090909091,-0.8088235294117648,1.1102230246251565E-16,0.30000000000000016
101000001010010001001010000000000111,298,0.025000000000000022,-0.6274509803921567,1.1102230246251565E-16,0.5000000000000001
100000000000000000000010000000000110,8040,0.2,-1.1764705882352942,0.8,1.1102230246251565E-16
110001000000010000001110000000000110,8972,0.06666666666666662,-0.7058823529411766,1.1102230246251565E-16,0.30000000000000016
110000000000010000001110000000000110,8606,0.11111111111111112,-0.81447963800905,1.1102230246251565E-16,0.30000000000000016
110000000000000000001100001000000110,9000,0.15,-0.9411764705882353,0.40000000000000013,0.10000000000000009
000000001010000000001111001000001011,1562,0.07499999999999998,-0.7239819004524886,1.1102230246251565E-16,0.30000000000000016
010000001000000000001010001010000011,3204,0.13333333333333333,-0.8823529411764706,1.1102230246251565E-16,0.10000000000000009
010000001010000000000101001000001001,5720,0.09999999999999998,-0.7843137254901961,0.6000000000000001,0.40000000000000013
000000000000000000000100001000000010,3756,0.2,-1.1764705882352942,1.0,1.1102230246251565E-16
110000001010000000001011001000001101,7564,0.08888888888888888,-0.7563025210084033,1.1102230246251565E-16,0.5000000000000001
000100001000000000001011000000101001,128,0.046386344054984874,-0.5841451254804766,0.20000000000000018,0.7000000000000001
110000001000000000001100000000000111,1104,0.15555555555555556,-0.9625668449197862,0.20000000000000018,0.10000000000000009
110000000000000000000110001010000110,6374,0.18,-1.06951871657754,1.1102230246251565E-16,1.1102230246251565E-16
010000001000000000000110001000000001,2586,0.2,-1.1764705882352942,0.40000000000000013,1.1102230246251565E-16
110000000010000000001010001000000110,3834,0.1333333333333333,-0.8823529411764703,1.1102230246251565E-16,0.10000000000000009
110000000000010000001110000000000110,6248,0.11111111111111112,-0.81447963800905,1.1102230246251565E-16,0.30000000000000016
110000000000000000001100001010000110,4570,0.125,-0.8556149732620322,0.20000000000000018,0.20000000000000018
100001001000000000001111001000001101,1890,0.05,-0.6722689075630249,1.1102230246251565E-16,0.30000000000000016
110000000000000000001100001010000110,8644,0.125,-0.8556149732620322,0.20000000000000018,0.20000000000000018
110000001010000000001010001010000111,5912,0.1272727272727273,-0.8627450980392157,1.1102230246251565E-16,0.40000000000000013
100000000000000000000011000000001110,3722,0.13333333333333336,-0.8823529411764707,0.8,0.30000000000000016
110000001010000000000010000010000111,2472,0.16,-0.9803921568627454,1.1102230246251565E-16,1.1102230246251565E-16
000000001000000000001010001010000011,2088,0.11428571428571428,-0.8235294117647061,1.1102230246251565E-16,0.10000000000000009
000000001000000000000111001000001001,5032,0.13333333333333333,-0.8823529411764706,0.6000000000000001,1.1102230246251565E-16
110000001010000000000011001000001111,7228,0.14545454545454545,-0.9243697478991597,1.1102230246251565E-16,0.5000000000000001
110001001010000000000001001000001111,6074,0.08888888888888888,-0.7563025210084034,1.1102230246251565E-16,0.30000000000000016
110000001010000000000011000000001111,2568,0.13999999999999999,-0.9049773755656111,1.1102230246251565E-16,0.5000000000000001
110001000000010000001100000000000110,9316,0.02857142857142856,-0.6334841628959277,1.1102230246251565E-16,0.30000000000000016
110001000000000000001010001000000110,9848,0.11111111111111109,-0.8144796380090498,1.1102230246251565E-16,0.10000000000000009
010001001000000000001110001000000011,608,0.12000000000000002,-0.8403361344537817,1.1102230246251565E-16,0.10000000000000009
110000001000000000001010001000000111,3064,0.16363636363636364,-0.9954751131221721,1.1102230246251565E-16,0.10000000000000009
110001000000010000011110000000000100,8162,0.009638015286573775,-0.5474195086499379,1.1102230246251565E-16,0.40000000000000013
010100001000000000011011000000101001,172,0.05079958795731698,-0.5831184229382037,1.1102230246251565E-16,0.7000000000000001
110000001010000000001100000000000111,7444,0.13333333333333333,-0.8823529411764706,1.1102230246251565E-16,0.30000000000000016
110001000000000000001100000000000110,9930,0.0857142857142857,-0.7486631016042781,0.40000000000000013,0.10000000000000009
110000001000000000001111001000001101,948,0.11999999999999997,-0.8403361344537811,1.1102230246251565E-16,0.30000000000000016
110000001010000000000110001000000111,7224,0.18333333333333332,-1.085972850678733,1.1102230246251565E-16,1.1102230246251565E-16
110000000000000000000100001010000110,1966,0.175,-1.0457516339869284,0.40000000000000013,1.1102230246251565E-16
000000001000000000001000001010000011,3224,0.07999999999999999,-0.7352941176470589,0.40000000000000013,0.10000000000000009
100000001010000000000100000000000111,3598,0.17142857142857143,-1.0294117647058825,0.6000000000000001,1.1102230246251565E-16
110101000000010000001111001010001110,8506,0.019317039518211267,-0.5966750083484884,1.1102230246251565E-16,0.8
110000001010000000000110001000000111,6690,0.18333333333333332,-1.085972850678733,1.1102230246251565E-16,1.1102230246251565E-16
000000001000000000001010001010000011,7110,0.11428571428571428,-0.8235294117647061,1.1102230246251565E-16,0.10000000000000009
110000001010000000001010001000000111,7762,0.14545454545454545,-0.9243697478991597,1.1102230246251565E-16,0.30000000000000016
000000001000010000001110000000000011,9328,0.08571428571428574,-0.7486631016042781,1.1102230246251565E-16,0.30000000000000016
110001001000000000000101001000001111,5076,0.11999999999999997,-0.8403361344537814,1.1102230246251565E-16,0.30000000000000016
110000000000000000000110010000000110,5540,0.1982850732802211,-1.0921848258962952,0.40000000000000013,0.5000000000000001
000000000000000000000010000000000010,8984,0.2,-1.1764705882352942,1.0,1.1102230246251565E-16
010000001000010000001010001010000011,2828,0.0888888888888889,-0.7563025210084036,1.1102230246251565E-16,0.30000000000000016
110000000000000000000111000000001110,7972,0.15555555555555556,-0.9625668449197862,0.40000000000000013,0.30000000000000016
110000000000010000001110000000000110,9910,0.11111111111111112,-0.81447963800905,1.1102230246251565E-16,0.30000000000000016
000011001010000000010011001010011011,266,0.022537548531267416,-0.5527851560433837,1.1102230246251565E-16,1.0
110000000010000000000101001000001110,7132,0.125,-0.8556149732620322,0.40000000000000013,0.40000000000000013
110000000010000000000101000000001110,3864,0.11428571428571428,-0.8235294117647057,0.40000000000000013,0.10000000000000009
110001000000010000001110000010000110,8280,0.04444444444444444,-0.6617647058823529,1.1102230246251565E-16,0.30000000000000016
010000001000001000001111001000001011,444,0.09234125894151793,-0.7310841902827346,1.1102230246251565E-16,0.40000000000000013
110000001010010000000010001000000101,9720,0.13333333333333333,-0.8823529411764706,1.1102230246251565E-16,1.1102230246251565E-16
110001000000010000001010001000000100,9616,0.028571428571428536,-0.6334841628959275,1.1102230246251565E-16,0.30000000000000016
110001001000010000001110000000000111,3510,0.0909090909090909,-0.7612456747404843,1.1102230246251565E-16,0.30000000000000016
110000000000000000000101001000001110,1510,0.15,-0.9411764705882353,0.6000000000000001,0.30000000000000016
110000001000000000000111001000001111,3610,0.16666666666666669,-1.008403361344538,1.1102230246251565E-16,0.30000000000000016
010000001000000000001000001010000011,1450,0.11428571428571428,-0.8235294117647061,0.20000000000000018,0.10000000000000009
010001001000000000000010000000000011,5814,0.15,-0.9411764705882353,0.40000000000000013,0.10000000000000009
010000001000000000111001000000001011,584,0.01937333682252649,-0.5307805229649066,0.20000000000000018,0.20000000000000018
111000001000000001001010000000000111,1262,0.12000000000000002,-0.8403361344537817,1.1102230246251565E-16,0.30000000000000016
010000000000000000000110000000000010,3792,0.2,-1.1764705882352942,0.8,1.1102230246251565E-16
010000000000000000001100000000000010,8590,0.12,-0.8403361344537815,1.0,0.10000000000000009
000000001000000000001000001010000001,1496,0.0,-0.5882352941176472,0.8,1.1102230246251565E-16
010000001000000000000010001000000001,2104,0.2,-1.1764705882352942,0.6000000000000001,1.1102230246251565E-16
110001000000000000001010001000000110,8634,0.11111111111111109,-0.8144796380090498,1.1102230246251565E-16,0.10000000000000009
010000001000010000001010001010000011,3780,0.0888888888888889,-0.7563025210084036,1.1102230246251565E-16,0.30000000000000016
110000001010000000001010001000000111,6968,0.14545454545454545,-0.9243697478991597,1.1102230246251565E-16,0.30000000000000016
110001001000010010001111001001001111,406,0.06295689599338512,-0.6548649763708783,1.1102230246251565E-16,1.0
