Full Design,NFE,Target Ratio Objective,Stiffness Objective,Feasibility Score,Stability Score
101000001010000001000101001000001101,4814,0.0666666666666667,-0.641711229946524,1.0,0.6000000000000001
101000001010000001000101001000001101,4474,0.0666666666666667,-0.641711229946524,1.0,0.6000000000000001
101000001010000001000100001000000101,2830,0.2,-0.784313725490196,1.0,0.6000000000000001
101000001010000001000101011000001101,6078,0.08912586197027975,-0.6550570904780126,1.0,0.8
011000101010101011010101101111101011,0,15.92287927717476,15.483140651121332,1.1102230246251565E-16,1.0
101000001010000001000100001000000101,3788,0.2,-0.784313725490196,1.0,0.6000000000000001
101000001010000001000101001010001101,1278,0.0,-0.5882352941176472,1.0,0.6000000000000001
001000000001100001000000001010000000,344,0.1998,-1.958004902632517E-5,1.0,0.40000000000000013
101000001010000001000101001001001101,5526,0.041948359047953424,-0.5905025267061762,1.0,0.8
101000001010000001000100001000000101,7454,0.2,-0.784313725490196,1.0,0.6000000000000001
101000001010000001000101001000001101,942,0.0666666666666667,-0.641711229946524,1.0,0.6000000000000001
101000001010000001000101001000001101,3068,0.0666666666666667,-0.641711229946524,1.0,0.6000000000000001
101000001010000001000100001010000101,2572,0.13333333333333336,-0.7058823529411764,1.0,0.6000000000000001
101000001010000001000101001001001101,5758,0.041948359047953424,-0.5905025267061762,1.0,0.8
101000001010000001000100001000100101,8524,0.1910195140786865,-0.7657684330595228,1.0,0.9
101000001010000001000101001000101101,1150,0.08912586197027975,-0.6550570904780125,1.0,0.9
101000001010000001000100001000000101,2062,0.2,-0.784313725490196,1.0,0.6000000000000001
101000001000000001000101001010011101,7090,0.06388547761548753,-0.5933619692322734,1.0,0.8
101100001000000001000000001110010101,636,0.14046927458846983,-0.5658030624054171,1.0,1.0
101000001010000001000101001001001101,5330,0.041948359047953424,-0.5905025267061762,1.0,0.8
101000001010000001000100001010000101,1730,0.13333333333333336,-0.7058823529411764,1.0,0.6000000000000001
101000001010000001000101001000001101,3340,0.0666666666666667,-0.641711229946524,1.0,0.6000000000000001
101000001111000001000000001010000101,478,0.11155154021518424,-0.44980449637856657,1.0,0.8
101000001010000001000101001010001101,6224,0.0,-0.5882352941176472,1.0,0.6000000000000001
101000001010000001000101011000001101,2428,0.08912586197027975,-0.6550570904780126,1.0,0.8
101000001010000001000101001000001101,2946,0.0666666666666667,-0.641711229946524,1.0,0.6000000000000001
000100010000001100000000101110000000,110,16.057479757182946,15.857668696809775,1.1102230246251565E-16,1.0
101000001010000001000101001000001101,5216,0.0666666666666667,-0.641711229946524,1.0,0.6000000000000001
101000001010000001000100001000000101,6740,0.2,-0.784313725490196,1.0,0.6000000000000001
101000001010000001000100001010000101,9646,0.13333333333333336,-0.7058823529411764,1.0,0.6000000000000001
