Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
100100110111101100000101110010001110,0,11.895481478275707,11.472513331501059,1.3877787807814457E-16,1.0
010000000000000010000101011000001010,6440,0.11842766017414383,-0.7134269346482035,1.0,0.8
011000000000000011000101011000001010,2964,0.10129990776753688,-0.5982484393024488,1.0,0.8
010000000000000010000100011000000010,5460,0.13555541258075077,-0.8763464186355279,1.0,0.8
010000000000000100000010000000100010,3210,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
010000000000000010000101011000001010,3914,0.11842766017414383,-0.7134269346482035,1.0,0.8
010000000000000010000101011000001010,5586,0.11842766017414383,-0.7134269346482035,1.0,0.8
111101101100000001101100100011010101,150,11.90261152843936,11.462730081802912,1.3877787807814457E-16,1.0
010000000000000100000100011000000010,2604,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
110010001011010000001010101010000111,606,11.92543898740788,11.19273644840075,1.3877787807814457E-16,1.0
010000000000000110000100011000000010,2618,0.1354975055416518,-0.8394582603149614,1.0,0.8
001000000000000011000101011000001010,5052,0.08814462444103725,-0.5114626157244344,1.0,0.8
001000000010000011000101011000001010,6578,0.07661984460385508,-0.4652861631578027,1.0,0.8
001000000100000001000101011001001010,6642,0.08725402268103805,-0.4800675414996174,1.0,0.8
111001101011010101011010111010000111,378,11.897780156027334,11.36383209064996,1.3877787807814457E-16,1.0
001000000010000011000100011000000010,5790,0.09966940427821941,-0.5663104733414874,1.0,0.8
010000000000000010000100011000000010,6626,0.13555541258075077,-0.8763464186355279,1.0,0.8
001000000000000011000100011000000010,6138,0.11119418411540156,-0.632525430952553,1.0,0.8
101000001010000011000101111000001101,9412,0.019182321900254106,-0.5959939265397625,1.0,1.0
101100001010000011000101111000001101,9756,0.01838366673531403,-0.571568922565364,1.0,1.0
010000000000000010000101011000001010,4606,0.11842766017414383,-0.7134269346482035,1.0,0.8
111100010000101001001010011010000100,384,11.897798365866743,11.39753903232248,1.3877787807814457E-16,1.0
011000000000000011000100011000000010,2654,0.11842766017414383,-0.7134269346482033,1.0,0.8
010000000000000100000010000000000010,2782,0.23225080915972257,-0.895097049499325,1.0,0.6000000000000001
001000001110000001000101011000001001,9472,0.0039373348478128085,-0.5379686729138449,1.0,1.0
011000000000000101000011010000001010,2324,0.15140699217860304,-0.6042478591577489,1.0,0.7000000000000001
010000000000000110000100011000000010,6718,0.1354975055416518,-0.8394582603149614,1.0,0.8
001000001110000001000100011000000001,9278,0.026986894522177115,-0.6389929830975298,1.0,1.0
011000000000000101000000010000000010,2122,0.16167503786498638,-0.654739577598933,1.0,0.7000000000000001
010000000000000100000010010000000010,2528,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
010000000000000100000010000000000010,6174,0.23225080915972257,-0.895097049499325,1.0,0.6000000000000001
001000000000000011000101011000001010,6074,0.08814462444103725,-0.5114626157244344,1.0,0.8
010000000000000100000010000000000010,3434,0.23225080915972257,-0.895097049499325,1.0,0.6000000000000001
010000000000000010000100011000000010,4868,0.13555541258075077,-0.8763464186355279,1.0,0.8
111001001011000101011010011010000111,658,11.913493262039779,11.2727545227814,1.3877787807814457E-16,1.0
000101100101110110111000111010100010,0,11.91982963118572,11.538846757588523,1.3877787807814457E-16,1.0
010000000000000100000011110000001010,2230,0.23720594400220402,-0.5919095000156831,0.8,0.7000000000000001
111000001011010101000010011110000111,452,11.928417285502444,11.18791311244498,1.3877787807814457E-16,1.0
010000000000000110000100011000000010,5436,0.1354975055416518,-0.8394582603149614,1.0,0.8
010000000000000010000101011000001010,3788,0.11842766017414383,-0.7134269346482035,1.0,0.8
001000000010000011000100011000000010,5238,0.09966940427821941,-0.5663104733414874,1.0,0.8
110000001011010100001011011010001111,624,11.919912384728084,11.221229678167001,1.3877787807814457E-16,1.0
101000001010000011000101011000001101,7666,0.020053521808191102,-0.625134494756063,1.0,1.0
110010001011000000000010011110000111,544,11.946720645743092,11.048932394979865,1.3877787807814457E-16,1.0
111101101111001101011011110110011111,130,11.899124216065202,11.440895483323333,1.3877787807814457E-16,1.0
100000001110000000000101011000001101,9858,0.03718127421479805,-0.7239677883528386,1.0,1.0
000001111110111000001110001101000011,0,11.913353438804275,11.482993330853105,1.3877787807814457E-16,1.0
010000000000000100000010010000000010,5784,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
010000000000000100000100011000000010,7346,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
101000001010000011000100010000000101,7352,0.03283536847171948,-0.6851272849423612,1.0,1.0
011000000000000111000101011000001000,6584,0.09747358095047669,-0.5386432252773778,1.0,0.8
011000000000000101000010010000000010,2232,0.16645222131554335,-0.7197732722459966,1.0,0.7000000000000001
100000001110000000000101011000001101,9850,0.03718127421479805,-0.7239677883528386,1.0,1.0
010000000000000110000000011000000010,2372,0.1785226485936242,-0.7716834502208259,1.0,0.7000000000000001
001000000111000011000101011001001010,4424,0.07600976527280973,-0.404043219516281,0.8,1.0
101000001010000011000100010000000101,9166,0.03283536847171948,-0.6851272849423612,1.0,1.0
111101101011010101011010111010000111,194,11.89767432823706,11.37356618716441,1.3877787807814457E-16,1.0
101000001110000011000100010000000101,8356,0.031209038073096516,-0.6428010313377784,1.0,1.0
010000000000000010000101011000001010,3816,0.11842766017414383,-0.7134269346482035,1.0,0.8
010000000000000010000101011000001010,3954,0.11842766017414383,-0.7134269346482035,1.0,0.8
100000001010000010000001011000001101,8482,0.03283536847171948,-0.6851272849423612,1.0,1.0
110100001010010000001010101010000111,640,11.92173255154921,11.198647647454036,1.3877787807814457E-16,1.0
110000001011010100001011011010001111,936,11.919912384728084,11.221229678167001,1.3877787807814457E-16,1.0
100000001010000010000100011000000101,7360,0.05430902662140502,-0.8599205865286284,1.0,1.0
011000000000000011000101011000001010,4362,0.10129990776753688,-0.5982484393024488,1.0,0.8
001000000000000011000101011000001010,4404,0.08814462444103725,-0.5114626157244344,1.0,0.8
110000001010100100000010101010000111,756,11.93986509126825,11.091306216209984,1.3877787807814457E-16,1.0
001000000010000011000100011000000010,3520,0.09966940427821941,-0.5663104733414874,1.0,0.8
011000000000000011000101011000001010,5686,0.10129990776753688,-0.5982484393024488,1.0,0.8
000010001010010000001110101010000001,778,11.904749463492097,11.308069300698794,1.3877787807814457E-16,1.0
111011001010010001000111101010001111,1204,11.909421001827777,11.261016469888673,1.3877787807814457E-16,1.0
100000001010000010000100011000000101,8902,0.05430902662140502,-0.8599205865286284,1.0,1.0
010000000000000010000101011000001010,5794,0.11842766017414383,-0.7134269346482035,1.0,0.8
110010001010010000001010101010000111,730,11.926328887886312,11.16490416517626,1.3877787807814457E-16,1.0
010000000000000100000010000000000010,7000,0.23225080915972257,-0.895097049499325,1.0,0.6000000000000001
101000001110000011000101011000001101,9450,0.019182321900254106,-0.5959939265397625,1.0,1.0
010000000000000100000010000000000010,6636,0.23225080915972257,-0.895097049499325,1.0,0.6000000000000001
001000001110000001000100011000000001,9122,0.026986894522177115,-0.6389929830975298,1.0,1.0
110010001010010000001010101010000111,1348,11.926328887886312,11.16490416517626,1.3877787807814457E-16,1.0
010000000000000100000010010000000010,2404,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
010000000010000100000011010000001010,2040,0.4573846132511013,-0.35926799063877846,0.40000000000000013,0.7000000000000001
111000001011010101001010011010000111,622,11.919912384728084,11.221229678167001,1.3877787807814457E-16,1.0
110101100111001100000111000010101100,0,11.899264897368322,11.394505398884204,1.3877787807814457E-16,1.0
001000000000000011000101011000001010,4748,0.08814462444103725,-0.5114626157244344,1.0,0.8
100000001110000010000100010000000101,8742,0.04988790876391407,-0.7589926922129858,1.0,1.0
011101001100010111011010100000010011,0,11.927577935807715,11.445413804600948,1.3877787807814457E-16,0.9
010000000000000010000101011000001010,5456,0.11842766017414383,-0.7134269346482035,1.0,0.8
010000000000000100000010010000000010,4172,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
001000000010000011000101011000001010,5108,0.07661984460385508,-0.4652861631578027,1.0,0.8
010000000000000100000010001000000010,2068,0.30502849288939216,-0.8348643156440039,0.8,0.6000000000000001
111011001010000101000010011010000111,858,11.932601453595876,11.134363889593573,1.3877787807814457E-16,1.0
010000000000000100000100011000000010,2502,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
001000000010000011000101011000001010,3280,0.07661984460385508,-0.4652861631578027,1.0,0.8
010000000000000010000101011000001000,4834,0.11119418411540156,-0.632525430952553,1.0,0.8
001000000000000011000101011000001010,6498,0.08814462444103725,-0.5114626157244344,1.0,0.8
010000000000000100000010000000000010,4250,0.23225080915972257,-0.895097049499325,1.0,0.6000000000000001
001000000000000011000101011000001010,5824,0.08814462444103725,-0.5114626157244344,1.0,0.8
010000000000000010000101011000001010,4668,0.11842766017414383,-0.7134269346482035,1.0,0.8
110000001011010100001010011010000111,486,11.929291672556264,11.162502082557218,1.3877787807814457E-16,1.0
011000000000000011000101011000001010,3070,0.10129990776753688,-0.5982484393024488,1.0,0.8
100000001110000000000101011000001101,9854,0.03718127421479805,-0.7239677883528386,1.0,1.0
011000000000000011000101011000001010,4006,0.10129990776753688,-0.5982484393024488,1.0,0.8
010000000000000110000001011000001010,2150,0.1622935990626501,-0.6338849341999513,1.0,0.7000000000000001
001000000100000011000101011000001010,4874,0.08725402268103805,-0.4800675414996174,1.0,0.8
111011001011010101011010011010000111,400,11.908864053807942,11.30288591919888,1.3877787807814457E-16,1.0
110010000001100110011010100011000100,154,11.91238893423631,11.372084986148085,1.3877787807814457E-16,1.0
110011001010111100011010011010000111,484,11.906111984379345,11.32849213317544,1.3877787807814457E-16,1.0
010000000000000110000000011000000010,2200,0.1785226485936242,-0.7716834502208259,1.0,0.7000000000000001
010000000000000010000100011000000010,7158,0.13555541258075077,-0.8763464186355279,1.0,0.8
010000000000000110000010011000000000,1802,0.34490921080589143,-0.6052968880085583,0.6000000000000001,0.7000000000000001
010000000000000010000100011000000010,6390,0.13555541258075077,-0.8763464186355279,1.0,0.8
011000000000000011000101011000001010,6230,0.10129990776753688,-0.5982484393024488,1.0,0.8
111001001011010101011010011010000111,496,11.904172618003319,11.315368106987798,1.3877787807814457E-16,1.0
111001101011010101011010001100100111,248,11.902300494167461,11.347169114468482,1.3877787807814457E-16,1.0
010000000000000100000010010000000010,2152,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
100000001110000000000101011000001101,9878,0.03718127421479805,-0.7239677883528386,1.0,1.0
010000000000000010000101011000001010,5256,0.11842766017414383,-0.7134269346482035,1.0,0.8
100000001100000000000100001001000101,9758,0.059638233451419186,-0.8937847873379051,1.0,1.0
010000000000000100000100011000000010,3890,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
