Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
100000001110000000000101001001001101,3434,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001100000000000100011000000101,4730,0.09719102074521482,-0.914710810471064,1.0,0.9
100000001100000000000100001001000101,8912,0.059638233451419186,-0.8937847873379051,1.0,1.0
101000001110000001000101001001001101,6994,0.009939705575236527,-0.5706154278456519,1.0,1.0
000011101010010100011110011010000011,218,11.900431221359934,11.353417373522579,1.3877787807814457E-16,1.0
100000001110000000000100001001000101,3052,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001100000000000100001100000101,2488,0.059638233451419186,-0.8937847873379051,1.0,1.0
101000001110000001000100001011000101,8094,0.01987941115047306,-0.6150959726776001,1.0,1.0
100000001100000000000100001011000101,4502,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001110000000000100001100000101,8980,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001110000000000100001011000101,9092,0.03975882230094612,-0.7287036029625051,1.0,1.0
100000001110000000000101001001001101,7024,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001110000000000101001011001101,4224,0.019879411150473054,-0.6150959726776,1.0,1.0
100000001110000000000101001001001101,9246,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001110000000000101001001001101,3366,0.02981911672570959,-0.6670974743304074,1.0,1.0
101000001100000001000101001011001101,4812,0.009939705575236527,-0.5706154278456519,1.0,1.0
110000001110000000001010011000100111,158,11.977678722219038,11.086580098136427,1.3877787807814457E-16,0.9
100000001110000000000101011000001101,4752,0.03718127421479805,-0.7239677883528386,1.0,1.0
100000001100000000000100001001000101,5290,0.059638233451419186,-0.8937847873379051,1.0,1.0
100000001100000000000100001001000101,3554,0.059638233451419186,-0.8937847873379051,1.0,1.0
101000001110000011000101001000011101,2324,0.009441987724196289,-0.5449619390846637,1.0,1.0
100000001110000000000101001001001101,2608,0.02981911672570959,-0.6670974743304074,1.0,1.0
101000001110000011000101001001001101,9906,0.009441987724196289,-0.5449619390846637,1.0,1.0
010101101110110100011110011010000011,526,11.896431654625463,11.384663791702089,1.3877787807814457E-16,1.0
100000001110000000000101001001001101,7580,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001110000000000101001001001101,3950,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001100000000000100001001000101,4910,0.059638233451419186,-0.8937847873379051,1.0,1.0
000000001100000100000110010000000001,1580,0.3014152505726264,-0.6487908482418233,0.8,0.6000000000000001
111000001110010001001010011010000111,1072,11.915899703669666,11.229217330681843,1.3877787807814457E-16,1.0
100000001100000000000100001001000101,4290,0.059638233451419186,-0.8937847873379051,1.0,1.0
100000001110000000000101001001001101,6136,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001110000000000101001001001101,4524,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001100000100000101001011001101,7602,0.03556598075249552,-0.6807454831661482,1.0,1.0
101000001110000001000101101011001101,6310,0.0,-0.5114106250106643,1.0,1.0
100000001100000000000100001001000101,4688,0.059638233451419186,-0.8937847873379051,1.0,1.0
100000001110000000000100001100000101,8468,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001100000000000100001100000101,3056,0.059638233451419186,-0.8937847873379051,1.0,1.0
100000001110000000000100101001000101,9864,0.0472099386209814,-0.7388530201040999,1.0,1.0
100000001100000000000100001001000101,9656,0.059638233451419186,-0.8937847873379051,1.0,1.0
100000001110000000000101001001001101,6838,0.02981911672570959,-0.6670974743304074,1.0,1.0
101000001110000001000100001011000101,4986,0.01987941115047306,-0.6150959726776001,1.0,1.0
100000001110000000000100001100000101,8396,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001110000000000100001011000101,5554,0.03975882230094612,-0.7287036029625051,1.0,1.0
100000101111000100000010011010000111,158,11.937190763434655,11.168086949023802,1.3877787807814457E-16,1.0
100000001110000000000101001001001101,8548,0.02981911672570959,-0.6670974743304074,1.0,1.0
101000001110000001000101001001001101,6448,0.009939705575236527,-0.5706154278456519,1.0,1.0
100000001110000010000100001100000101,4680,0.0472099386209814,-0.7388530201040999,1.0,1.0
100000001100000010000101001001001101,2192,0.03776795089678512,-0.6785022314967482,1.0,1.0
000110001100000000000010011000000001,446,0.7001778565298231,-0.17919253741584285,0.20000000000000015,0.7000000000000001
100000001110000000000101001001001101,9338,0.02981911672570959,-0.6670974743304074,1.0,1.0
111001011010010001011111101010101111,1124,11.893259817887209,11.368899308729722,1.3877787807814457E-16,1.0
100000001110000000000100011000000101,4250,0.05430902662140502,-0.8599205865286284,1.0,1.0
101000001110000011000100011000000101,10000,0.03556598075249552,-0.6807454831661481,1.0,1.0
100000001110000000000101001001001101,5236,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001110000000000101001011001101,8188,0.019879411150473054,-0.6150959726776,1.0,1.0
100000001100000000000100001011000101,8464,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001110000000000100001011000101,8330,0.03975882230094612,-0.7287036029625051,1.0,1.0
100000001100000010000101011000001101,9248,0.04375781017861623,-0.7328520114198973,1.0,1.0
010101100110000100000010011010110010,170,11.923708638698338,11.288005251213152,1.3877787807814457E-16,1.0
011111100100010001001110011110000010,450,11.895155883544989,11.387654980893434,1.3877787807814457E-16,1.0
100000001100000000000100001001000101,5802,0.059638233451419186,-0.8937847873379051,1.0,1.0
100000001110000000000100101001000101,6808,0.0472099386209814,-0.7388530201040999,1.0,1.0
101000001100000001000010010000010101,1738,0.15075843785516488,-0.625851383743349,0.8,0.9
100000001100000000000101001001001101,6140,0.03975882230094612,-0.7287036029625051,1.0,1.0
101110010000101101011110011010000110,252,11.907941692303211,11.370537681847985,1.3877787807814457E-16,1.0
100000001100000000000100011001000101,2264,0.060141469030857646,-0.8653211398613998,1.0,1.0
100000001100000000000100001100000101,4914,0.059638233451419186,-0.8937847873379051,1.0,1.0
100000001100000010000101011000001101,9396,0.04375781017861623,-0.7328520114198973,1.0,1.0
100000001110000000000101011000001101,7034,0.03718127421479805,-0.7239677883528386,1.0,1.0
100000001110000000000100001001000101,8142,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001110000000000101001001001101,2474,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001110000000000101001011001101,8208,0.019879411150473054,-0.6150959726776,1.0,1.0
100000001110000000000101001000011101,2940,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001100000000000101001001001101,4942,0.03975882230094612,-0.7287036029625051,1.0,1.0
000110001000000000000010010000010011,1410,0.7008981602360091,-0.206024038867205,0.20000000000000015,0.7000000000000001
101000001110000001000100001011000101,8836,0.01987941115047306,-0.6150959726776001,1.0,1.0
110000001110010000000110011000000111,760,11.943275115663416,11.02371691885895,1.3877787807814457E-16,1.0
100000001100000000000100001100000101,3628,0.059638233451419186,-0.8937847873379051,1.0,1.0
100000001110000000000101001001001101,5830,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001110000000000100001011000101,9582,0.03975882230094612,-0.7287036029625051,1.0,1.0
100000001110000000000101001001001101,3520,0.02981911672570959,-0.6670974743304074,1.0,1.0
100000001110000000000100001001000101,6870,0.049698527876182653,-0.8028460464800199,1.0,1.0
100000001110000000000101001001001101,5684,0.02981911672570959,-0.6670974743304074,1.0,1.0
101000001100000001000000001000010101,1684,0.06936214419653453,-0.6488271286957026,1.0,0.9
100000001110000000000101001011001101,7232,0.019879411150473054,-0.6150959726776,1.0,1.0
100000001110000000000100001001000101,3690,0.049698527876182653,-0.8028460464800199,1.0,1.0
110000001110010000000010011000000111,296,11.976290782131787,11.075424430173193,1.3877787807814457E-16,0.9
100000001110000000000101001001001101,6738,0.02981911672570959,-0.6670974743304074,1.0,1.0
101000001110000011000100001011000101,6382,0.018883975448392546,-0.5832246426841103,1.0,1.0
101000001100000001000101000001001101,1888,0.04599946001251573,-0.5333180691374785,1.0,0.9
101000001110000011000101011000001101,7434,0.019182321900254106,-0.5959939265397625,1.0,1.0
100000001100000000000100001001000101,3742,0.059638233451419186,-0.8937847873379051,1.0,1.0
100000001110000000000101001011001101,8628,0.019879411150473054,-0.6150959726776,1.0,1.0
100000001111000000000101001001001101,2900,0.02832596317258884,-0.62726605832498,1.0,1.0
110000101110000000000011101010101111,256,11.928539498421058,11.195433438896371,1.3877787807814457E-16,1.0
100000001110000000000100011000000101,7210,0.05430902662140502,-0.8599205865286284,1.0,1.0
