Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
001000100000110101110000000000000000,0,12.244790236346047,11.880146462978342,1.3877787807814457E-16,0.6000000000000001
101100001010000001000101101000001101,7732,0.009939705575236527,-0.5706154278456519,1.0,1.0
101100001001000001000101011000001101,3588,0.02737415132637482,-0.6355567477624204,1.0,1.0
010010000000000000000010010000000010,1664,0.18149745045248367,-0.879425466569583,1.0,0.7000000000000001
100010010000000000000010010000000110,294,0.34305721919626264,-0.5638649799069515,0.6000000000000001,0.7000000000000001
101100001010000001000100001111000101,9878,0.018883975448392546,-0.5832246426841103,1.0,1.0
100010001001000000000100011001000101,2816,0.060494186994688046,-0.846428012108526,1.0,1.0
101100001010000001000100101010000101,9508,0.019879411150473054,-0.6150959726776,1.0,1.0
100100001010000000000101011000001101,3450,0.03718127421479805,-0.7239677883528386,1.0,1.0
010010000000000010000000010000000010,184,0.36020242464899066,-0.5602120688124459,0.8,0.5000000000000001
100100001000000000000100101000000101,6258,0.059638233451419186,-0.8937847873379051,1.0,1.0
100100001000000000000100101000000101,8642,0.059638233451419186,-0.8937847873379051,1.0,1.0
101100001010000001000100101000000101,8352,0.02981911672570959,-0.6670974743304074,1.0,1.0
100100001000000000000101101000001101,5638,0.03975882230094612,-0.7287036029625051,1.0,1.0
010010000000000000000010010000000000,520,0.18110524600706748,-0.8367281697752204,1.0,0.7000000000000001
101100001010000001000100101010000101,6164,0.019879411150473054,-0.6150959726776,1.0,1.0
100000001010000000000100001000100101,8214,0.09121103967474745,-0.9122374081276307,1.0,0.9
100110000001000000000100111000000100,2130,0.05623650429026401,-0.7330819422788718,1.0,1.0
101100001000000001000101101000001101,6916,0.019879411150473054,-0.6150959726776,1.0,1.0
101100001010000001000100001000100101,8214,0.03718127421479806,-0.7239677883528387,1.0,1.0
100100001010000000000101011000001101,3484,0.03718127421479805,-0.7239677883528386,1.0,1.0
100010001001000000000101011001001101,2614,0.04656070194387688,-0.735787899362742,1.0,1.0
100100001010000000000100101001000101,8886,0.0472099386209814,-0.7388530201040999,1.0,1.0
