Full Design,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
001100100011010111010111110000011000,11.927409239576468,11.540127917479863,1.3877787807814457E-16,1.0
110110100010101010010100010011000100,11.895534947320131,11.450487233413112,1.3877787807814457E-16,1.0
100110100100001100111111111111111110,11.910466950782194,11.39810329607187,1.3877787807814457E-16,1.0
111111000010100101111110110001100100,11.905452961085444,11.392788743179397,1.3877787807814457E-16,1.0
011111010011000111010111011000111000,11.90773129873893,11.391379515859139,1.3877787807814457E-16,1.0
111111000010100111110110010111000100,11.904743974847584,11.403683899536343,1.3877787807814457E-16,1.0
100101010010001100010011001000101100,11.893259817887209,11.431452013310484,1.3877787807814457E-16,1.0
010110110011001100111110011111100000,11.908290835368934,11.42156992175904,1.3877787807814457E-16,1.0
101010011011000101001111101111011101,11.906672496277826,11.376638361930528,1.3877787807814457E-16,1.0
111111100010100111111011111011111110,11.894563725464423,11.431999813173194,1.3877787807814457E-16,1.0
111101110010111111100101101111011100,11.932917518241599,11.55509665948618,1.3877787807814457E-16,1.0
011010111001101101011111111011101001,11.897465950737377,11.426615941748235,1.3877787807814457E-16,1.0
100101010011111010011110010000100100,11.915766400325575,11.508318582217274,1.3877787807814457E-16,1.0
100100100010011000010010010011000100,11.921182228438466,11.51207359190915,1.3877787807814457E-16,1.0
011101100010001101010010001001100000,11.90338051800577,11.460202228589353,1.3877787807814457E-16,1.0
110011010100001100111110011111010100,11.912176946465513,11.38611388032731,1.3877787807814457E-16,1.0
100001110011010110011010111110100100,11.902795997439958,11.475715016214558,1.3877787807814457E-16,1.0
110110110011000100111011001011111110,11.911016426519929,11.38178842815304,1.3877787807814457E-16,1.0
011100100000100101110110001000110000,11.910066725701343,11.393785536897331,1.3877787807814457E-16,1.0
111110100100001101110111000011101110,11.910655646329868,11.370330148110456,1.3877787807814457E-16,1.0
011111110010111111100111101111011000,11.921375131982414,11.532651928561863,1.3877787807814457E-16,1.0
110011010100001100111110011101100100,11.9204639679411,11.347660147301296,1.3877787807814457E-16,1.0
011111000010000101111101101111011000,11.926205007052515,11.530933313244066,1.3877787807814457E-16,1.0
011010111000001101110110001011110011,11.921232574071412,11.330910531976128,1.3877787807814457E-16,1.0
011111100000001101010011101111111010,11.893259817887209,11.438556109283052,1.3877787807814457E-16,1.0
011100100000100101110110001011100010,11.912701529884325,11.363088537433386,1.3877787807814457E-16,1.0
011101110100001011010111000000111000,11.921097882198293,11.528240653901301,1.3877787807814457E-16,1.0
011110100000100101110110001011110010,11.916522103689271,11.357870641190274,1.3877787807814457E-16,1.0
100001011010111110110111101010101111,11.896137548357961,11.416875471471124,1.3877787807814457E-16,1.0
011111100000001111010011010110111000,11.902951979299315,11.47790444604898,1.3877787807814457E-16,1.0
111011100100001101110111001011101110,11.905778758859876,11.372235419530465,1.3877787807814457E-16,1.0
111110100010000111011011011000111100,11.906070400827582,11.37435307758806,1.3877787807814457E-16,1.0
011101010010100101110100011101110010,11.904996868779767,11.426080661467179,1.3877787807814457E-16,1.0
111111110100001011010110011000110100,11.911421535566118,11.383727719872686,1.3877787807814457E-16,1.0
011111010100001011010110010000100000,11.907148673248765,11.4080219420416,1.3877787807814457E-16,1.0
100001110011010110011010111100100100,11.897045627149181,11.462528955589965,1.3877787807814457E-16,1.0
100101100011101010010010001001100100,11.909716444222877,11.504702716121948,1.3877787807814457E-16,1.0
100100100010011000010110011011000100,11.898678482601934,11.439020236329478,1.3877787807814457E-16,1.0
011101100100001011010111010000111000,11.909615412402285,11.48987616363368,1.3877787807814457E-16,1.0
011101100010001101010010001001100000,11.90338051800577,11.460202228589353,1.3877787807814457E-16,1.0
110110110011001000011000101100100100,11.897541070723033,11.457305052518073,1.3877787807814457E-16,1.0
100001110011010110010000011110100100,11.90522501730556,11.49436394691812,1.3877787807814457E-16,1.0
111110100100001101110110011101110110,11.926982565488105,11.314687977606791,1.3877787807814457E-16,1.0
110111000011111110110111010111001100,11.898009356070196,11.462277582991796,1.3877787807814457E-16,1.0
110100100110011100010110101111010100,11.900685857866689,11.420716337437593,1.3877787807814457E-16,1.0
011101011010100101110100100101110011,11.903343233219296,11.431261131864124,1.3877787807814457E-16,1.0
101010011011000101111011001011111111,11.908744671605966,11.37277989117989,1.3877787807814457E-16,1.0
111111000010100011110110010011000100,11.8989053159167,11.414453474696368,1.3877787807814457E-16,1.0
101010011011000101001111101111011101,11.906672496277826,11.376638361930528,1.3877787807814457E-16,1.0
011111110010011001010110110011010000,11.921493131172989,11.52403495823087,1.3877787807814457E-16,1.0
111111100000001101011010011011000100,11.893259817887209,11.416029652824372,1.3877787807814457E-16,1.0
110101100100001010010111010000111100,11.902836263987089,11.40535107950015,1.3877787807814457E-16,1.0
111111000110111011010110010011010100,11.906380169764901,11.472286499597095,1.3877787807814457E-16,1.0
110110100010101010011110100001100100,11.900804951612187,11.4224754612482,1.3877787807814457E-16,1.0
011000000010010011010101000011001000,12.004617789751244,11.615222519146208,1.3877787807814457E-16,1.0
110110100010101110010100010000110100,11.91522076871815,11.385438827918838,1.3877787807814457E-16,1.0
011101000000001011010111010011001000,11.9223025533756,11.500059929285866,1.3877787807814457E-16,1.0
001100100010011001010010010011000000,11.994371865985995,11.631073085723116,1.3877787807814457E-16,1.0
110100100110011100010110101000110100,11.912701529884325,11.363088537433386,1.3877787807814457E-16,1.0
100100100010011000010011101111111110,11.903980832178798,11.468852318219284,1.3877787807814457E-16,1.0
100001110011010110010000011111100100,11.90478405664531,11.49953316282111,1.3877787807814457E-16,1.0
011010111001101111100101011110111001,11.903792740438309,11.433993869656613,1.3877787807814457E-16,1.0
001111110010011001000110010011000000,11.937970943259122,11.550661561244926,1.3877787807814457E-16,1.0
011111000010000101111110010110100000,11.898847666389047,11.411114248847351,1.3877787807814457E-16,1.0
