Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
100001101011111100011000010110110111,1412,11.912281514404256,11.486757338748776,1.3877787807814457E-16,1.0
111110100111010111001100001110100110,3274,11.90590148719071,11.373271575787566,1.3877787807814457E-16,1.0
011010000011010101011001100111011010,7588,11.928876730905317,11.523988430573462,1.3877787807814457E-16,1.0
100001101010010100000100011001010101,770,11.909422357245417,11.339946284416628,1.3877787807814457E-16,1.0
110000000011011010011101111110011110,6842,11.901121023307297,11.443766903548653,1.3877787807814457E-16,1.0
100011001010010100001101101111001111,1924,11.897080397030692,11.368200009328945,1.3877787807814457E-16,1.0
110000100011110010011001011111011100,8626,11.93800736076885,11.549945326229027,1.3877787807814457E-16,1.0
101000111001001111001011000011111101,2854,11.899232263701661,11.461698987428456,1.3877787807814457E-16,1.0
011000110101010111011010001010010010,4010,11.901594577738045,11.460798736664097,1.3877787807814457E-16,1.0
100110011111011110110101010010101111,700,11.90886861659334,11.402728081021468,1.3877787807814457E-16,1.0
110100101111000100010010110111100111,5698,11.930791242397449,11.276764309049325,1.3877787807814457E-16,1.0
100011101011100110011001000110111111,7882,11.90439338890285,11.467261097583975,1.3877787807814457E-16,1.0
101000100111111111111001010011001100,6526,11.99027571749286,11.6385004066776,1.3877787807814457E-16,1.0
011011111001011111011110010100100011,3348,11.902573981894049,11.396875303646697,1.3877787807814457E-16,1.0
011010001010010111001100011111100011,250,11.917458060490565,11.297303984641633,1.3877787807814457E-16,1.0
111010001001001011010010110111110101,9334,11.922230066180964,11.333389467653214,1.3877787807814457E-16,1.0
110111111011100000011110010110010111,4850,11.908266794434068,11.37179632436347,1.3877787807814457E-16,1.0
101110101011100111000100011000110101,3948,11.921710153439594,11.33516406832937,1.3877787807814457E-16,1.0
111101011001010111011100111110010111,2784,11.903152658265256,11.391806812843562,1.3877787807814457E-16,1.0
101001000010111111011010110110110110,7124,11.915526959918491,11.491553033641283,1.3877787807814457E-16,1.0
111110101011111001000011010101001111,8866,11.900861020698878,11.387561208036622,1.3877787807814457E-16,1.0
101111010011001111000000100011100110,4236,11.897455242607341,11.450404754330812,1.3877787807814457E-16,1.0
010101101000011010000100011100100001,1542,11.906458899897697,11.380713451921267,1.3877787807814457E-16,1.0
001100110100111111010010010011100010,3588,11.90775150312905,11.51081561272188,1.3877787807814457E-16,1.0
111110111010100111001010111101110111,9066,11.922597736326814,11.323320325015057,1.3877787807814457E-16,1.0
011101000011111111010011010101101000,9784,11.92553033582398,11.530372765927195,1.3877787807814457E-16,1.0
010000101000101110000011010111001011,2332,11.913265355297394,11.350454449887815,1.3877787807814457E-16,1.0
001010010101000011011011011110111000,3934,11.902164776761277,11.491192443209718,1.3877787807814457E-16,1.0
011101001010010111000100011010000001,444,11.898020064678652,11.364730636505229,1.3877787807814457E-16,1.0
111001001010011011111100111010100111,7434,11.893259817887209,11.401767280055374,1.3877787807814457E-16,1.0
011011001011000011111010010100010011,5178,11.905201240726976,11.383881136436345,1.3877787807814457E-16,1.0
101001101010010101000100101011100111,1512,11.900931564516597,11.356143663387844,1.3877787807814457E-16,1.0
110100101010001100010100111100110111,6110,11.930816640805212,11.268284395586372,1.3877787807814457E-16,1.0
010000001010111110001100010000000011,818,11.90608698376399,11.346310962064146,1.3877787807814457E-16,1.0
011111101010110111101010110011100011,4030,11.896102464566823,11.420788598521879,1.3877787807814457E-16,1.0
000011101011010100000100001010100001,1360,11.898473968404494,11.388411988141403,1.3877787807814457E-16,1.0
111100101010111101011101001100111111,7184,11.901117946171942,11.434963591912208,1.3877787807814457E-16,1.0
010100111110011110111111111000001011,9656,11.900187433603891,11.417866601314307,1.3877787807814457E-16,1.0
101100101011111111111001010100011111,6174,11.925657555486953,11.534176489505711,1.3877787807814457E-16,1.0
100010100111111110111001010100011110,6110,11.919275047743943,11.535159061454092,1.3877787807814457E-16,1.0
011101001001001111000000011010110001,3922,11.909828029648434,11.376932101434896,1.3877787807814457E-16,1.0
100100101010100110010101110110001111,6244,11.902836263987089,11.40535107950015,1.3877787807814457E-16,1.0
101100001010010101000100010010000101,470,11.906918847898604,11.32087125019055,1.3877787807814457E-16,1.0
101000010011000111110010000010100110,3506,11.913378797321501,11.376182629126925,1.3877787807814457E-16,1.0
101000111010101111000011010101001111,8498,11.901831304484308,11.407700057788377,1.3877787807814457E-16,1.0
100100001010000110101100000101110111,1904,11.929374808026516,11.297724556118428,1.3877787807814457E-16,1.0
001010111101010111001111111111001011,3044,11.900637234466178,11.412948337716596,1.3877787807814457E-16,1.0
001100101011100111010110010111100011,4310,11.908264305398875,11.395233769321239,1.3877787807814457E-16,1.0
000011110101100110101010100011100000,4970,11.904711645844712,11.525792242339115,1.3877787807814457E-16,1.0
101111011001010111000101001011111101,1756,11.898611281889048,11.418017291995545,1.3877787807814457E-16,1.0
010001101010010000001000101101100011,910,11.893259817887209,11.397019675470075,1.3877787807814457E-16,1.0
111010111010111101001110001111100111,3508,11.908094583618736,11.35202036865793,1.3877787807814457E-16,1.0
001011111100101111000000010110000001,6578,11.917271307979552,11.536761816226868,1.3877787807814457E-16,1.0
101011101011001011011111110110011111,7722,11.904492113292369,11.454326160790313,1.3877787807814457E-16,1.0
011111010011011011011101110001111010,9740,11.918507221513094,11.517325062031937,1.3877787807814457E-16,1.0
001000011011110011111110010101110011,4546,11.893259817887209,11.457163586105882,1.3877787807814457E-16,1.0
101110111101010111001110011001110111,2608,11.92195786388033,11.323509285848465,1.3877787807814457E-16,1.0
101010001011000101011110111100110101,5746,11.924014247588998,11.292825251949676,1.3877787807814457E-16,1.0
101110001011011111101100110010010111,6420,11.901357831901922,11.411545709683551,1.3877787807814457E-16,1.0
011001101010010111001100011010100011,694,11.896836390028321,11.36488817493831,1.3877787807814457E-16,1.0
000111111100011110111110111001110001,3540,11.899019837828144,11.456158829453383,1.3877787807814457E-16,1.0
110000100000010110111010000111010100,3022,11.895600314789599,11.456182602002439,1.3877787807814457E-16,1.0
101100001011011011010100111100000101,5998,11.89568855470429,11.448023550227617,1.3877787807814457E-16,1.0
100100110001011110001110000111100100,2956,11.893259817887209,11.464339492438913,1.3877787807814457E-16,1.0
101010000001111011111101110001011110,9388,11.920551911331275,11.527151688086976,1.3877787807814457E-16,1.0
001010101011111011001010000010100011,4346,11.915905179386149,11.480044578976043,1.3877787807814457E-16,1.0
100100011011011110011010010011110111,8392,11.908164207264504,11.391982734641942,1.3877787807814457E-16,1.0
100011101011011110011001000110111111,8118,11.915526959918491,11.491553033641283,1.3877787807814457E-16,1.0
011001100111001011011111001111101010,7940,11.920486983521599,11.496650568004116,1.3877787807814457E-16,1.0
111110110001100011011011010111101110,8838,11.897693487801934,11.431573084279426,1.3877787807814457E-16,1.0
001110110011010111011010100011110000,4826,11.926651052185305,11.556526186324717,1.3877787807814457E-16,1.0
001010111010000111001011001011111001,2382,11.895153422405981,11.441147639183194,1.3877787807814457E-16,1.0
010001101011010000000010011010100011,1280,11.916781872512274,11.267172061346246,1.3877787807814457E-16,1.0
011111101011110111101111000010101011,4486,11.900514278861644,11.43647881079294,1.3877787807814457E-16,1.0
101100111010110101001100110110010111,2522,11.898741204439121,11.452036537731065,1.3877787807814457E-16,1.0
111000111110000111000100101100110101,3956,11.9247480369397,11.321105544028866,1.3877787807814457E-16,1.0
111110110111011111101111111001011110,8912,11.901761941282157,11.420959798865736,1.3877787807814457E-16,1.0
101011101011001101110011011111111111,7854,11.902381562960542,11.403828734415418,1.3877787807814457E-16,1.0
101110101111110111111100110010010111,2500,11.897892662904688,11.467149347135496,1.3877787807814457E-16,1.0
000111100101001010000010000010100000,4270,11.903587303469536,11.505811130485737,1.3877787807814457E-16,1.0
001001000011100111101010100011100000,4628,11.937167686006504,11.562972281120116,1.3877787807814457E-16,1.0
111101101011000011000110110010000111,5562,11.917180848234871,11.288968563747973,1.3877787807814457E-16,1.0
110111011110110110010001110110101111,8862,11.904182056274355,11.403169458466198,1.3877787807814457E-16,1.0
101110101011100101001010110001100101,4380,11.911698213968727,11.372279812370246,1.3877787807814457E-16,1.0
111100011010011111111010011011010111,8606,11.905115548179358,11.38772065486707,1.3877787807814457E-16,1.0
111001100011000101110011011111101110,7788,11.90350328116315,11.384647574889982,1.3877787807814457E-16,1.0
111000110011001011011111011011101110,3842,11.896205840307509,11.409765015503796,1.3877787807814457E-16,1.0
010100101010010110101101011111011011,1732,11.899921481705348,11.40883854784416,1.3877787807814457E-16,1.0
111000000011001011010000010101110110,9998,11.91176322631276,11.38492140386535,1.3877787807814457E-16,1.0
