Full Design,Penalized Target Ratio Objective,Penalized Stiffness Objective,Feasibility Score,Stability Score
111110101010011101111101101000011101,11.905362951185054,11.462796837382525,1.3877787807814457E-16,1.0
100110111010110000000110010001010111,11.922226812700066,11.313375010263135,1.3877787807814457E-16,1.0
011110101111110011010101001101011011,11.902477506472076,11.470059623673329,1.3877787807814457E-16,1.0
100111001111011010001110011101110111,11.915735507224412,11.339957710596307,1.3877787807814457E-16,1.0
101110110011110011011001001111001110,11.949091825434943,11.574345053268154,1.3877787807814457E-16,1.0
001101000010010101101111111010001000,11.936086255359784,11.520611726795787,1.3877787807814457E-16,1.0
100111101000100000101101100101011111,11.895314520249258,11.452800346738233,1.3877787807814457E-16,1.0
101111000010010101100110010101110110,11.917359185121592,11.337557496358608,1.3877787807814457E-16,1.0
011100101011010101101101011000011001,11.903573596772562,11.45506139841028,1.3877787807814457E-16,1.0
100111111111010100011001011100011111,11.896406773056206,11.450748496815969,1.3877787807814457E-16,1.0
100110111011101010101110011101110111,11.919046620317866,11.368321818367892,1.3877787807814457E-16,1.0
000110110111111110010100011110010010,11.901051369803676,11.507022834788598,1.3877787807814457E-16,1.0
100110101110111100011101000111111101,11.918607754141512,11.517208976668185,1.3877787807814457E-16,1.0
100000111111110100101100011100000111,11.908057176002657,11.39391281210415,1.3877787807814457E-16,1.0
001101000010010101101001001100011000,12.030731717223148,11.66142086413318,1.3877787807814457E-16,1.0
101111110001110011011001010111011110,11.949100135683825,11.580773445443409,1.3877787807814457E-16,1.0
100110100111011010001101000001001100,11.949096150957574,11.577723716414463,1.3877787807814457E-16,1.0
100110101110111100011101000101011111,11.908182227187332,11.484323475386708,1.3877787807814457E-16,1.0
100100110111000100010000110100010110,11.913524310913155,11.433557488082497,1.3877787807814457E-16,1.0
101110110011101111011001100101111100,11.93625544184475,11.583786452482926,1.3877787807814457E-16,1.0
100100111111011110011001101101111101,11.912355951714062,11.525525901538655,1.3877787807814457E-16,1.0
101100110011101111010100011101010110,11.895012301463062,11.473025659179015,1.3877787807814457E-16,1.0
100100110111010100101101011100001110,11.895193262808782,11.446515378165822,1.3877787807814457E-16,1.0
101100011111101011100000011101010111,11.907438804216985,11.43750355827351,1.3877787807814457E-16,1.0
