Full Design,NFE,Penalized Target Ratio Objective,Penalized Stiffness Objective,True Target Ratio Objective,True Stiffness Objective,Feasibility Score,Stability Score,Orientation Score
101000001010000001000100001010000101,6020,0.13333333333333336,-128.20235294117646,0.6666666666666667,1089720.0,1.0,0.6000000000000001,0.9
101000001010000001000100001000100111,4830,0.4147967324719607,-150.1279935634883,0.9647399142780217,1277973.6596613897,0.6000000000000001,0.9,0.8
101000001010000001000100001000000101,5220,0.2,-142.4470588235294,1.0,1210800.0,1.0,0.6000000000000001,0.9
111100101111011001001111001010011111,286,15.867473556282619,-73.33432034988053,0.04896899549836409,758132.0009100395,1.1102230246251565E-16,1.0,1.0
111010001110001001000011011100011111,268,15.959862842606602,-98.33438383952705,0.5109154271182821,970632.540572035,1.1102230246251565E-16,1.0,0.9
111000001010000011000100001100100101,9652,0.5704239523734058,-132.88534350047303,0.8624197185068417,1132907.909827733,0.40000000000000013,1.0,0.8
101010001100000011000100001000000101,3282,0.4218487496163563,-123.1709063497325,1.0,1048838.4183444653,0.6000000000000001,0.8,0.8
101000001010000001000101001010001101,4974,0.0,-106.83529411764705,0.0,908100.0,1.0,0.6000000000000001,1.0
111010001001010001001111001010101111,620,15.94604670599687,-104.35293005724772,0.44183474406962264,1021790.1834226607,1.1102230246251565E-16,1.0,0.9
100000001000000010000101001100001101,9968,0.17891470035425752,-132.34714837005018,0.8945735017712876,1124950.7611454264,1.0,0.8,0.8
111001001110010001001111001110001111,1158,15.857679757182947,-83.87497387949662,0.0,847727.5559117764,1.1102230246251565E-16,1.0,1.0
101000001000000011000100001100000101,2480,0.17891470035425755,-132.34714837005018,0.8945735017712877,1124950.7611454264,1.0,0.8,0.8
101000011000000011010100001000000111,4664,16.010437726023383,-98.15281999834667,0.7637898442021827,969089.2479220018,1.1102230246251565E-16,0.9,0.8
101000001010000011000101011010001111,4674,0.7671706063226565,-115.8922132859673,0.3410030099331903,991025.0579675782,0.20000000000000018,1.0,1.0
111000001010000011000100101101000101,8486,0.8387473973243195,-116.98109892623803,0.6988869649415046,1000280.5859098794,0.20000000000000018,1.0,0.9
011000101010000011000111011001011001,2526,15.893551541499825,-65.09472051323897,0.17935892158439226,688095.4022985863,1.1102230246251565E-16,1.0,1.0
101000001010000001000101001010001101,3990,0.0,-106.83529411764705,0.0,908100.0,1.0,0.6000000000000001,1.0
111000001110011001000111001110011101,528,15.869450004277152,-79.23130521516245,0.058851235471025,808256.3722649359,1.1102230246251565E-16,1.0,1.0
110010101110011000001111001111001111,468,15.907817004320767,-82.58488809783304,0.25068623568910187,836761.826767636,1.1102230246251565E-16,1.0,0.9
101000001010000011000101011000011101,3156,0.18633291181392186,-104.47472518835991,0.44711449402932746,888858.8992116278,0.8,1.0,1.0
101000001000000011000101001100001101,8638,0.059638233451419186,-111.71373055770576,0.29819116725709593,949566.7097404989,1.0,0.8,0.9
101000001000000011000100001100000111,6276,0.40560668898803387,-144.8039295217364,0.9187896968583877,1232719.1153064982,0.6000000000000001,0.8,0.8
101000001010000001000100001100000101,8944,0.17033803085754406,-127.84335651403923,0.8516901542877203,1086668.5303693335,1.0,0.8,0.9
101000001010000001000101001100001101,9282,0.041948359047953424,-107.24706890037574,0.2097417952397671,911600.0856531938,1.0,0.8,1.0
101000001000000011000100001000000101,6092,0.2,-136.17956730191256,1.0,1157526.3220662568,1.0,0.6000000000000001,0.8
101000001010000001000100001010000101,7290,0.13333333333333336,-128.20235294117646,0.6666666666666667,1089720.0,1.0,0.6000000000000001,0.9
101000001010000011000100001100000101,7668,0.1686823971659396,-121.15824328788862,0.843411985829698,1029845.0679470534,1.0,1.0,0.9
101000001010000011000101001110001101,9528,0.0,-96.64622142569888,0.0,821492.8821184405,1.0,1.0,1.0
111000101010010001001111001010101111,1534,15.88740751682836,-92.74825837987456,0.14863879822706394,923150.4741649888,1.1102230246251565E-16,1.0,1.0
101001001010001011000100001100000101,4988,0.7688284642823975,-89.64962946739513,0.3492922997318949,767963.0955097148,0.20000000000000018,1.0,0.9
101000001000000111000101001010001101,4048,0.06817962315622599,-110.8565000265162,0.34089811578112994,942280.2502253877,1.0,0.9,1.0
101000001110000001001101001100001111,2228,15.888458642516381,-85.92027107688804,0.1538944266671728,865112.5820896034,1.1102230246251565E-16,1.0,1.0
101000001011000011000100001010000101,5738,0.22725129034404784,-108.03790568896703,0.6517063866799573,919145.9334667883,0.8,0.8,0.9
101000001000000011000100001100000101,8642,0.17891470035425755,-132.34714837005018,0.8945735017712877,1124950.7611454264,1.0,0.8,0.8
001000001010000001001111001010101011,1802,15.877104668210979,-70.49396413887388,0.09712455514016138,733988.9731164831,1.1102230246251565E-16,0.9,1.0
101000001010000001000100011000000101,5358,0.1910195140786865,-139.07886281227056,0.9550975703934326,1182170.3339042997,1.0,0.8,0.8
101000001010000001000101001010001101,4880,0.0,-106.83529411764705,0.0,908100.0,1.0,0.6000000000000001,1.0
101010001110011001001111011111101101,246,15.868009541338175,-74.78042585299893,0.05164892077614058,770423.897686546,1.1102230246251565E-16,1.0,1.0
111000001010011001000111000011011111,316,15.882680033612479,-84.2179125863493,0.125001382147662,850642.5349200241,1.1102230246251565E-16,0.9,1.0
101000001000000001000100011010000101,2370,0.2879295270867429,-138.9819527992625,0.9550975703934326,1182170.3339042997,0.8,0.8,0.8
101000001010000011000101001100101101,6042,0.0728262713374023,-107.42960540959409,0.36413135668701146,913151.6459815498,1.0,1.0,1.0
101000001010000001000100001000000101,6542,0.2,-142.4470588235294,1.0,1210800.0,1.0,0.6000000000000001,0.9
